,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
24252,3746.0,05/06,30/06/2006,San Marino,Inter U19,-,Fin de préstamo
24253,3746.0,05/06,01/07/2005,Inter U19,San Marino,-,Préstamo
24254,3746.0,04/05,30/06/2005,Vittoria Calcio,Inter U19,-,Fin de préstamo
24255,3746.0,04/05,01/07/2004,Inter U19,Vittoria Calcio,-,Préstamo
24256,3746.0,03/04,01/07/2003,Pro Patria,Inter U19,-,Libre
24257,3746.0,02/03,30/06/2003,Castellettese,Pro Patria,-,Fin de préstamo
24258,3746.0,02/03,01/07/2002,Pro Patria,Castellettese,-,Préstamo
24259,3746.0,01/02,01/07/2001,Pro Patria Y.,Pro Patria,-,-
24260,3747.0,16/17,01/07/2016,Ponferradina,RCD Mallorca,700 miles €,Libre
24261,3747.0,15/16,24/07/2015,CA Osasuna,Ponferradina,700 miles €,Libre
24262,3747.0,14/15,25/07/2014,Ponferradina,CA Osasuna,"1,00 mill. €",Libre
24263,3747.0,12/13,05/07/2012,Girona FC,Ponferradina,800 miles €,Libre
24264,3747.0,10/11,01/08/2010,UD Las Palmas,Girona FC,800 miles €,?
24265,3747.0,09/10,30/06/2010,Málaga CF,UD Las Palmas,800 miles €,Fin de préstamo
24266,3747.0,09/10,01/08/2009,UD Las Palmas,Málaga CF,"1,00 mill. €",Préstamo
24267,3747.0,07/08,01/01/2008,Las Palmas Atl.,UD Las Palmas,100 miles €,-
24268,3747.0,06/07,01/07/2006,CA Osasuna B,Las Palmas Atl.,100 miles €,Libre
24269,3748.0,14/15,09/07/2014,Recreativo,RCD Mallorca,300 miles €,Libre
24270,3748.0,12/13,01/07/2012,SD Huesca,Recreativo,200 miles €,?
24271,3748.0,10/11,01/07/2010,Albacete,SD Huesca,400 miles €,Libre
24272,3748.0,08/09,01/07/2008,Ponferradina,Albacete,-,?
24273,3748.0,07/08,01/07/2007,FC Cartagena,Ponferradina,-,?
24274,3748.0,05/06,01/07/2005,Burgos CF,FC Cartagena,-,?
24275,3748.0,04/05,01/01/2005,RCD Mallorca B,Burgos CF,-,?
24276,3748.0,04/05,01/07/2004,CF Palencia,RCD Mallorca B,-,?
24277,3748.0,03/04,01/07/2003,Real Zaragoza B,CF Palencia,-,?
24278,3748.0,01/02,30/06/2002,CD Binefar,Real Zaragoza B,-,Fin de préstamo
24279,3748.0,01/02,01/07/2001,Real Zaragoza B,CD Binefar,-,Préstamo
24280,3748.0,00/01,01/07/2000,Zaragoza Juv.,Real Zaragoza B,-,-
24281,3748.0,96/97,01/07/1996,Huesca Juv. A,Zaragoza Juv.,-,-
24282,3749.0,15/16,14/07/2015,Granada CF,RCD Mallorca,800 miles €,?
24283,3749.0,14/15,30/06/2015,RCD Mallorca,Granada CF,"1,00 mill. €",Fin de préstamo
24284,3749.0,14/15,30/01/2015,Granada CF,RCD Mallorca,"1,00 mill. €",Préstamo
24285,3749.0,13/14,30/06/2014,Hércules CF,Granada CF,900 miles €,Fin de préstamo
24286,3749.0,13/14,14/07/2013,Granada CF,Hércules CF,600 miles €,Préstamo
24287,3749.0,12/13,30/06/2013,Racing,Granada CF,600 miles €,Fin de préstamo
24288,3749.0,12/13,11/07/2012,Granada CF,Racing,600 miles €,Préstamo
24289,3749.0,11/12,01/06/2012,Cádiz CF,Granada CF,600 miles €,Fin de préstamo
24290,3749.0,11/12,01/08/2011,Granada CF,Cádiz CF,600 miles €,Préstamo
24291,3749.0,11/12,01/07/2011,UD Salamanca,Granada CF,600 miles €,Libre
24292,3749.0,10/11,01/07/2010,FC Cartagena,UD Salamanca,500 miles €,Libre
24293,3749.0,07/08,30/06/2008,AD las Palas,FC Cartagena,-,Fin de préstamo
24294,3749.0,07/08,01/07/2007,FC Cartagena,AD las Palas,-,Préstamo
24295,3750.0,16/17,01/07/2016,Espanyol,RCD Mallorca,200 miles €,Libre
24296,3750.0,15/16,30/06/2016,Ponferradina,Espanyol,200 miles €,Fin de préstamo
24297,3750.0,15/16,27/01/2016,Espanyol,Ponferradina,200 miles €,Préstamo
24298,3750.0,15/16,01/07/2015,RCD Espanyol B,Espanyol,200 miles €,-
24299,3750.0,13/14,01/07/2013,Córdoba CF B,RCD Espanyol B,-,Libre
24300,3750.0,12/13,01/07/2012,Betis B,Córdoba CF B,-,Libre
24301,3750.0,11/12,01/07/2011,CD Pozoblanco,Betis B,-,Libre
24302,3751.0,16/17,01/07/2016,SD Eibar,RCD Mallorca,500 miles €,Libre
24303,3751.0,15/16,01/02/2016,Real Sociedad,SD Eibar,"1,00 mill. €",Libre
24304,3751.0,05/06,01/07/2005,Real Sociedad B,Real Sociedad,-,-
24305,3751.0,03/04,01/08/2003,SD Eibar,Real Sociedad B,-,?
24306,3751.0,02/03,30/06/2003,Barakaldo CF,SD Eibar,-,Fin de préstamo
24307,3751.0,02/03,01/07/2002,SD Eibar,Barakaldo CF,-,Préstamo
24308,3751.0,01/02,01/07/2001,SD Eibar B,SD Eibar,-,-
24309,3752.0,16/17,03/08/2016,Arsenal U23,RCD Mallorca,-,Préstamo
24310,3752.0,13/14,11/04/2014,FC Arsenal U18,Arsenal U21,-,-
24311,3752.0,13/14,01/07/2013,Barcelona Cad.,FC Arsenal U18,-,Libre
24312,3752.0,11/12,01/07/2011,A. Madrid Juv.B,Barcelona Cad.,-,Libre
24313,3752.0,10/11,01/07/2010,Espanyol Juv.,A. Madrid Juv.B,-,Libre
24314,3753.0,15/16,05/07/2015,Rapid Bucureşti,RCD Mallorca,"1,00 mill. €",Libre
24315,3753.0,14/15,27/01/2015,Blackpool,Rapid Bucureşti,"1,00 mill. €",Libre
24316,3753.0,14/15,03/08/2014,CA Osasuna,Blackpool,"1,20 mill. €",?
24317,3753.0,13/14,01/07/2013,Villarreal CF,CA Osasuna,"1,50 mill. €",Libre
24318,3753.0,10/11,01/07/2010,Villarreal CF B,Villarreal CF,600 miles €,-
24319,3753.0,08/09,01/07/2008,Gimnàstic,Villarreal CF B,-,120 miles €
24320,3753.0,07/08,30/06/2008,CF Gavà,Gimnàstic,-,Fin de préstamo
24321,3753.0,07/08,01/07/2007,Gimnàstic,CF Gavà,-,Préstamo
24322,3754.0,16/17,01/01/2017,RC Deportivo,RCD Mallorca,800 miles €,Préstamo
24323,3754.0,16/17,31/12/2016,Girona FC,RC Deportivo,800 miles €,Fin de préstamo
24324,3754.0,16/17,13/08/2016,RC Deportivo,Girona FC,800 miles €,Préstamo
24325,3754.0,15/16,30/06/2016,CD Tenerife,RC Deportivo,600 miles €,Fin de préstamo
24326,3754.0,15/16,01/01/2016,RC Deportivo,CD Tenerife,500 miles €,Préstamo
24327,3754.0,14/15,30/06/2015,Racing,RC Deportivo,400 miles €,Fin de préstamo
24328,3754.0,14/15,03/01/2015,RC Deportivo,Racing,200 miles €,Préstamo
24329,3754.0,14/15,02/01/2015,Racing,RC Deportivo,200 miles €,200 miles €
24330,3754.0,13/14,01/07/2013,Racing B,Racing,-,-
24331,3754.0,12/13,01/12/2012,Racing Juv. A,Racing B,-,-
24332,3755.0,16/17,31/01/2017,Man City U23,RCD Mallorca,300 miles €,Préstamo
24333,3755.0,16/17,30/01/2017,Girona FC,Man City U23,300 miles €,Fin de préstamo
24334,3755.0,16/17,01/01/2017,Man City U23,Girona FC,-,Préstamo
24335,3755.0,15/16,31/10/2015,NYC FC,Man City U21,-,Fin de préstamo
24336,3755.0,15/16,08/07/2015,Man City U21,NYC FC,-,Préstamo
24337,3755.0,14/15,01/07/2014,Man City U18,Man City U21,-,-
24338,3755.0,13/14,03/07/2013,Depor Jugend,Man City U18,-,"4,50 mill. €"
24339,3756.0,15/16,03/07/2015,Córdoba CF,RCD Mallorca,600 miles €,Libre
24340,3756.0,13/14,07/12/2013,Córdoba CF B,Córdoba CF,200 miles €,-
24341,3756.0,13/14,22/07/2013,Wigan Res.,Córdoba CF B,-,Libre
24342,3756.0,12/13,01/07/2012,Barça Juvenil A,Wigan Res.,-,Libre
24343,3756.0,10/11,01/07/2010,Barcelona Cad.,Barça Juvenil A,-,-
24344,3757.0,14/15,01/01/2015,RCD Mallorca B,RCD Mallorca,-,-
24345,3758.0,16/17,13/01/2017,Olympiacos FC,RCD Mallorca,"1,25 mill. €",Préstamo
24346,3758.0,14/15,30/06/2015,OFK Beograd,Olympiacos FC,750 miles €,Fin de préstamo
24347,3758.0,13/14,10/09/2013,Olympiacos FC,OFK Beograd,300 miles €,Préstamo
24348,3758.0,13/14,09/09/2013,OFK Beograd,Olympiacos FC,300 miles €,?
24349,3758.0,11/12,01/01/2012,OFK Belgrad U19,OFK Beograd,-,-
24350,3759.0,16/17,05/07/2016,Getafe CF,RCD Mallorca,800 miles €,Libre
24351,3759.0,11/12,01/07/2011,RC Deportivo,Getafe CF,"3,50 mill. €",Libre
24352,3759.0,06/07,01/07/2006,Málaga CF,RC Deportivo,300 miles €,Libre
24353,3759.0,03/04,01/07/2003,Málaga B,Málaga CF,-,-
24354,3760.0,15/16,01/07/2015,RCD Mallorca B,RCD Mallorca,-,-
24355,3760.0,14/15,01/01/2015,RCD Mallorca,RCD Mallorca B,200 miles €,-
24356,3760.0,14/15,01/07/2014,RCD Mallorca B,RCD Mallorca,-,-
24357,3760.0,12/13,01/07/2012,Alavés,RCD Mallorca B,-,Libre
24358,3760.0,11/12,30/06/2012,Sestao River,Alavés,-,Fin de préstamo
24359,3760.0,11/12,01/01/2012,Alavés,Sestao River,-,Préstamo
24360,3760.0,10/11,01/01/2011,Depor. Alavés B,Alavés,-,-
24361,3760.0,10/11,01/07/2010,Alavés Juvenil,Depor. Alavés B,-,-
24362,3761.0,16/17,01/07/2016,RC Deportivo,RCD Mallorca,"2,00 mill. €",Préstamo
24363,3761.0,09/10,01/01/2010,RC Deportivo B,RC Deportivo,-,-
24364,3761.0,05/06,01/07/2006,Depor Jugend,Depor Juvenil A,-,-
24365,3761.0,04/05,01/07/2004,Narón Balompié,Depor Jugend,-,?
24366,3762.0,16/17,05/07/2016,Real Zaragoza,RCD Mallorca,500 miles €,Libre
24367,3762.0,15/16,01/02/2016,UD Las Palmas,Real Zaragoza,800 miles €,Libre
24368,3762.0,14/15,25/08/2014,Al-Wasl,UD Las Palmas,"1,20 mill. €",Libre
24369,3762.0,13/14,14/01/2014,RC Deportivo,Al-Wasl,"1,50 mill. €",530 miles €
24370,3762.0,13/14,13/08/2013,Galatasaray,RC Deportivo,"2,50 mill. €",Libre
24371,3762.0,12/13,30/06/2013,Mersin IY,Galatasaray,"2,50 mill. €",Fin de préstamo
24372,3762.0,12/13,16/08/2012,Galatasaray,Mersin IY,"4,00 mill. €",Préstamo
24373,3762.0,11/12,04/04/2012,Orduspor,Galatasaray,"4,00 mill. €",Fin de préstamo
24374,3762.0,11/12,26/08/2011,Galatasaray,Orduspor,"3,50 mill. €",Tarifa de préstamo:350 miles €
24375,3762.0,10/11,07/01/2011,CFR Cluj,Galatasaray,"2,50 mill. €","2,00 mill. €"
24376,3762.0,07/08,01/07/2007,La Serena,CFR Cluj,-,600 miles €
24377,3762.0,06/07,01/01/2007,Racing Club,La Serena,-,?
24378,3762.0,06/07,01/07/2006,Independiente,Racing Club,-,?
24379,3762.0,05/06,01/07/2005,Club Almagro de Buenos Aires,Independiente,-,?
24380,3762.0,04/05,01/07/2004,Club Flandria,Club Almagro de Buenos Aires,-,?
24381,3762.0,01/02,01/01/2002,Flandria U19,Club Flandria,-,-
24382,3763.0,15/16,28/01/2016,Sporting B,RCD Mallorca,800 miles €,Libre
24383,3763.0,14/15,30/06/2015,RC Deportivo,Sporting B,800 miles €,Fin de préstamo
24384,3763.0,13/14,20/01/2014,Sporting B,RC Deportivo,"1,50 mill. €",Tarifa de préstamo:500 miles €
24385,3763.0,13/14,01/07/2013,Sporting CP,Sporting B,"1,50 mill. €",-
24386,3763.0,12/13,30/06/2013,RC Deportivo,Sporting CP,"1,50 mill. €",Fin de préstamo
24387,3763.0,11/12,01/07/2011,Sporting CP,RC Deportivo,"2,50 mill. €",Préstamo
24388,3763.0,10/11,01/07/2010,Real SC,Sporting CP,-,100 miles €
24389,3763.0,09/10,01/07/2009,Casa Pia,Real SC,-,Libre
24390,3763.0,07/08,01/07/2007,Casa Pia U19,Casa Pia,-,-
24391,3763.0,06/07,01/07/2006,Estrela Amadora,Casa Pia U19,-,-
24392,3764.0,15/16,27/01/2016,CD Mirandés,RCD Mallorca,700 miles €,240 miles €
24393,3764.0,15/16,22/07/2015,Gimnàstic,CD Mirandés,300 miles €,Libre
24394,3764.0,13/14,12/07/2013,CD Numancia,Gimnàstic,300 miles €,?
24395,3764.0,10/11,30/06/2011,SD Eibar,CD Numancia,-,Fin de préstamo
24396,3764.0,10/11,01/08/2010,CD Numancia,SD Eibar,500 miles €,Préstamo
24397,3764.0,08/09,01/01/2009,Issia Wazi FC,CD Numancia,-,?
24398,3765.0,15/16,30/06/2016,CD Tenerife,RCD Mallorca,300 miles €,Fin de préstamo
24399,3765.0,15/16,30/01/2016,RCD Mallorca,CD Tenerife,200 miles €,Préstamo
24400,3765.0,15/16,07/07/2015,Albacete,RCD Mallorca,200 miles €,Libre
24401,3765.0,13/14,16/01/2014,Servette FC,Albacete,300 miles €,Libre
24402,3765.0,11/12,31/12/2011,CD Badajoz,Servette FC,-,Fin de préstamo
24403,3765.0,11/12,01/07/2011,Servette FC,CD Badajoz,50 miles €,Préstamo
24404,3765.0,09/10,01/07/2009,Etoile Carouge,Servette FC,-,Libre
24405,3765.0,07/08,01/07/2007,Etoile Carouge FC Jugend,Etoile Carouge,-,-
24406,3766.0,15/16,08/01/2016,CE Sabadell,RCD Mallorca,-,150 miles €
24407,3766.0,15/16,01/07/2015,CE Sabadell B,CE Sabadell,-,-
24408,3766.0,14/15,24/07/2014,UE Cornellà,CE Sabadell B,-,Libre
24409,3766.0,13/14,30/06/2014,Castelldefels,UE Cornellà,-,Fin de préstamo
24410,3766.0,13/14,01/08/2013,UE Cornellà,Castelldefels,-,Préstamo
24411,3766.0,12/13,01/07/2012,R. Madrid Cad.,UE Cornellà,-,?
24412,3766.0,11/12,01/07/2011,Barcelona Cad.,R. Madrid Cad.,-,?
24413,3767.0,15/16,01/07/2015,RCD Mallorca B,RCD Mallorca,-,-
24414,3767.0,14/15,01/07/2014,Mallorca Juv. A,RCD Mallorca B,200 miles €,-
24415,3768.0,16/17,11/08/2016,Girona FC,RCD Mallorca,700 miles €,?
24416,3768.0,15/16,01/01/2016,Atl. Kolkata,Girona FC,800 miles €,Libre
24417,3768.0,15/16,11/11/2015,Sin equipo,Atl. Kolkata,800 miles €,-
24418,3768.0,15/16,01/07/2015,SD Eibar,Sin equipo,800 miles €,-
24419,3768.0,14/15,01/09/2014,Genclerbirligi,SD Eibar,"1,00 mill. €",Libre
24420,3768.0,13/14,30/06/2014,Sporting,Genclerbirligi,"1,20 mill. €",Fin de préstamo
24421,3768.0,13/14,28/08/2013,Genclerbirligi,Sporting,"1,50 mill. €",Préstamo
24422,3768.0,12/13,04/07/2012,CA Osasuna,Genclerbirligi,"1,80 mill. €","1,00 mill. €"
24423,3768.0,10/11,01/07/2010,Estrella Roja,CA Osasuna,"2,00 mill. €","2,47 mill. €"
24424,3768.0,09/10,01/07/2009,FK Zemun,Estrella Roja,75 miles €,Libre
24425,3768.0,07/08,01/07/2007,Metal. Kraljevo,FK Zemun,-,?
24426,3769.0,15/16,01/02/2016,CD Numancia,RCD Mallorca,800 miles €,250 miles €
24427,3769.0,15/16,15/07/2015,Real Valladolid,CD Numancia,800 miles €,Libre
24428,3769.0,14/15,23/07/2014,UD Almería,Real Valladolid,"1,20 mill. €",Libre
24429,3769.0,13/14,01/07/2013,CD Lugo,UD Almería,600 miles €,Libre
24430,3769.0,12/13,28/07/2012,Girona FC,CD Lugo,700 miles €,Libre
24431,3769.0,11/12,01/01/2012,Xerez CD,Girona FC,900 miles €,30 miles €
24432,3769.0,10/11,01/07/2010,RCD Mallorca,Xerez CD,600 miles €,?
24433,3769.0,09/10,30/06/2010,Recreativo,RCD Mallorca,600 miles €,Fin de préstamo
24434,3769.0,09/10,01/01/2010,RCD Mallorca,Recreativo,800 miles €,Préstamo
24435,3769.0,08/09,30/06/2009,Celta de Vigo,RCD Mallorca,800 miles €,Fin de préstamo
24436,3769.0,08/09,01/08/2008,RCD Mallorca,Celta de Vigo,800 miles €,Préstamo
24437,3769.0,08/09,01/07/2008,Elche CF,RCD Mallorca,200 miles €,Libre
24438,3769.0,06/07,01/07/2006,R. M. Castilla,Elche CF,-,Libre
24439,3770.0,16/17,12/08/2016,RCD Espanyol B,RCD Mallorca,200 miles €,Préstamo
24440,3770.0,15/16,30/06/2016,CD Numancia,RCD Espanyol B,-,Fin de préstamo
24441,3770.0,15/16,01/03/2016,RCD Espanyol B,CD Numancia,-,Préstamo
24442,3770.0,15/16,01/07/2015,Ferrol,RCD Espanyol B,-,Libre
24443,3770.0,14/15,08/07/2014,Rayo B,Ferrol,-,Libre
24444,3770.0,13/14,30/06/2014,Zamora CF,Rayo B,-,Fin de préstamo
24445,3770.0,13/14,03/09/2013,Rayo B,Zamora CF,-,Préstamo
24446,3770.0,13/14,01/07/2013,Rayo Juvenil A,Rayo B,-,-
24447,3770.0,12/13,02/08/2012,Real Juv. B,Rayo Juvenil A,-,Libre
24448,3771.0,15/16,02/07/2015,UD Las Palmas,UD Almería,400 miles €,Libre
24449,3771.0,14/15,28/08/2014,Real Murcia,UD Las Palmas,-,Libre
24450,3771.0,13/14,24/07/2013,Real Betis,Real Murcia,"1,00 mill. €",Libre
24451,3771.0,07/08,01/07/2007,Betis B,Real Betis,125 miles €,-
24452,3771.0,06/07,01/07/2006,Albacete B,Betis B,-,Libre
24453,3772.0,14/15,01/07/2014,Sevilla FC,UD Almería,300 miles €,?
24454,3772.0,13/14,30/06/2014,UD Almería,Sevilla FC,300 miles €,Fin de préstamo
24455,3772.0,13/14,21/01/2014,Sevilla FC,UD Almería,300 miles €,Préstamo
24456,3772.0,13/14,01/07/2013,Sevilla Atl.,Sevilla FC,300 miles €,-
24457,3772.0,11/12,01/07/2011,Sevilla FC C,Sevilla Atl.,-,-
24458,3773.0,16/17,05/08/2016,Levante UD,UD Almería,700 miles €,500 miles €
24459,3773.0,15/16,07/08/2015,UD Almería,Levante UD,"3,00 mill. €","1,00 mill. €"
24460,3773.0,12/13,01/07/2012,UD Almería B,UD Almería,-,-
24461,3773.0,07/08,01/07/2007,CD Azuqueca,UD Almería B,-,Libre
24462,3773.0,06/07,01/01/2007,CD Guadalajara,CD Azuqueca,-,Libre
24463,3773.0,06/07,01/07/2006,Guadalajara Ju.,CD Guadalajara,-,-
24464,3774.0,15/16,04/07/2015,Rayo Vallecano,UD Almería,700 miles €,Libre
24465,3774.0,14/15,01/07/2014,Recreativo,Rayo Vallecano,600 miles €,Libre
24466,3774.0,12/13,02/07/2012,CD Alcoyano,Recreativo,400 miles €,Libre
24467,3774.0,11/12,11/07/2011,Alavés,CD Alcoyano,-,Libre
24468,3774.0,09/10,02/01/2010,Córdoba CF,Alavés,-,Libre
24469,3774.0,09/10,18/07/2009,V. Mestalla,Córdoba CF,-,Libre
24470,3774.0,08/09,30/06/2009,Benidorm,V. Mestalla,-,Fin de préstamo
24471,3774.0,08/09,14/08/2008,V. Mestalla,Benidorm,-,Préstamo
24472,3774.0,07/08,30/06/2008,Real Jaén CF,V. Mestalla,-,Fin de préstamo
24473,3774.0,07/08,01/09/2007,V. Mestalla,Real Jaén CF,-,Préstamo
24474,3774.0,07/08,01/07/2007,Puzol,V. Mestalla,-,Libre
24475,3775.0,14/15,01/07/2014,UD Almería B,UD Almería,200 miles €,-
24476,3775.0,13/14,02/09/2013,Gimnàstic,UD Almería B,-,200 miles €
24477,3775.0,11/12,30/06/2012,UD Logroñés,Gimnàstic,-,Fin de préstamo
24478,3775.0,11/12,01/08/2011,Gimnàstic,UD Logroñés,-,Préstamo
24479,3775.0,10/11,30/06/2011,Pobla de Mafumet CF,Gimnàstic,-,Fin de préstamo
24480,3775.0,10/11,01/07/2010,Nàstic Juv. A,Pobla de Mafumet CF,-,Préstamo
24481,3776.0,16/17,30/01/2017,Atl. Kolkata,UD Almería,350 miles €,Libre
24482,3776.0,16/17,01/10/2016,Sin equipo,Atl. Kolkata,500 miles €,-
24483,3776.0,16/17,01/07/2016,1.FSV Mainz 05,Sin equipo,500 miles €,-
24484,3776.0,15/16,27/07/2015,Kayserispor,1.FSV Mainz 05,"1,00 mill. €",Libre
24485,3776.0,13/14,30/08/2013,FC Porto,Kayserispor,"1,50 mill. €",Libre
24486,3776.0,12/13,30/06/2013,Real Valladolid,FC Porto,"1,50 mill. €",Fin de préstamo
24487,3776.0,12/13,24/08/2012,FC Porto,Real Valladolid,"1,80 mill. €",Préstamo
24488,3776.0,11/12,30/06/2012,1.FC Köln,FC Porto,"1,80 mill. €",Fin de préstamo
24489,3776.0,11/12,01/08/2011,FC Porto,1.FC Köln,"1,20 mill. €",Tarifa de préstamo:300 miles €
24490,3776.0,10/11,01/07/2010,Real Valladolid,FC Porto,"1,40 mill. €",Libre
24491,3776.0,09/10,01/01/2010,Vit. Guimarães,Real Valladolid,"2,00 mill. €",300 miles €
24492,3776.0,05/06,30/06/2006,Famalicão,Vit. Guimarães,-,Fin de préstamo
24493,3776.0,05/06,01/08/2005,Vit. Guimarães,Famalicão,-,Préstamo
24494,3776.0,05/06,01/07/2005,O Elvas,Vit. Guimarães,-,?
24495,3776.0,04/05,01/07/2004,O Elvas  U19,O Elvas,-,-
24496,3777.0,16/17,24/08/2016,Panathinaikos,UD Almería,700 miles €,Libre
24497,3777.0,13/14,20/07/2013,Ponferradina,Panathinaikos,700 miles €,Libre
24498,3777.0,12/13,01/07/2012,Real Oviedo,Ponferradina,-,Libre
24499,3777.0,10/11,01/07/2010,Cádiz CF,Real Oviedo,300 miles €,Libre
24500,3777.0,09/10,01/07/2009,FC Cartagena,Cádiz CF,-,Libre
24501,3777.0,08/09,01/07/2008,UE Lleida,FC Cartagena,-,Libre
24502,3777.0,07/08,01/07/2007,Gimnàstic,UE Lleida,-,Libre
24503,3777.0,06/07,01/03/2007,Córdoba CF,Gimnàstic,-,Fin de préstamo
24504,3777.0,06/07,01/01/2007,Gimnàstic,Córdoba CF,-,Préstamo
24505,3777.0,06/07,01/12/2006,FC Barcelona B,Gimnàstic,-,Fin de préstamo
24506,3777.0,06/07,01/07/2006,Gimnàstic,FC Barcelona B,-,Préstamo
24507,3777.0,05/06,01/07/2005,Marbella FC,Gimnàstic,-,Libre
24508,3777.0,04/05,01/07/2004,Fuengirola,Marbella FC,-,Libre
24509,3778.0,14/15,01/07/2014,RCD Mallorca,UD Almería,"1,20 mill. €",Libre
24510,3778.0,12/13,01/07/2012,RCD Mallorca B,RCD Mallorca,300 miles €,-
24511,3778.0,11/12,30/06/2012,Córdoba CF,RCD Mallorca B,300 miles €,Fin de préstamo
24512,3778.0,11/12,01/01/2012,RCD Mallorca B,Córdoba CF,300 miles €,Préstamo
24513,3778.0,11/12,01/12/2011,Recreativo,RCD Mallorca B,300 miles €,Fin de préstamo
24514,3778.0,11/12,01/08/2011,RCD Mallorca B,Recreativo,-,Préstamo
24515,3778.0,09/10,01/07/2009,Mallorca Juv. A,RCD Mallorca B,-,-
24516,3779.0,16/17,31/01/2017,Sin equipo,UD Almería,750 miles €,-
24517,3779.0,15/16,01/07/2016,Charlton,Sin equipo,750 miles €,-
24518,3779.0,15/16,13/02/2016,Sin equipo,Charlton,750 miles €,-
24519,3779.0,15/16,01/07/2015,Watford,Sin equipo,750 miles €,-
24520,3779.0,14/15,26/02/2015,Juventus,Watford,800 miles €,Libre
24521,3779.0,13/14,30/06/2014,Genoa CFC,Juventus,"1,00 mill. €",Fin de préstamo
24522,3779.0,13/14,23/01/2014,Juventus,Genoa CFC,"1,00 mill. €",Préstamo
24523,3779.0,12/13,30/06/2013,FC Bologna,Juventus,"1,70 mill. €",Fin de préstamo
24524,3779.0,12/13,19/07/2012,Juventus,FC Bologna,"2,20 mill. €",Préstamo
24525,3779.0,11/12,30/06/2012,Catania,Juventus,"2,20 mill. €",Fin de préstamo
24526,3779.0,11/12,01/01/2012,Juventus,Catania,"3,50 mill. €",Préstamo
24527,3779.0,11/12,01/07/2011,Udinese Calcio,Juventus,"3,50 mill. €","3,75 mill. €"
24528,3779.0,10/11,30/06/2011,Juventus,Udinese Calcio,"3,50 mill. €",Fin de préstamo
24529,3779.0,10/11,01/08/2010,Udinese Calcio,Juventus,"6,00 mill. €","Tarifa de préstamo:1,25 mill. €"
24530,3779.0,10/11,01/07/2010,AS Roma,Udinese Calcio,"6,00 mill. €","1,45 mill. €"
24531,3779.0,09/10,01/07/2009,Udinese,AS Roma,"4,00 mill. €","3,50 mill. €"
24532,3779.0,08/09,30/06/2009,AS Roma,Udinese,"4,00 mill. €",Fin de préstamo
24533,3779.0,08/09,01/01/2009,Udinese,AS Roma,"2,30 mill. €",Préstamo
24534,3779.0,07/08,30/06/2008,Torino,Udinese,"2,30 mill. €",Fin de préstamo
24535,3779.0,07/08,01/08/2007,Udinese,Torino,"1,25 mill. €",Préstamo
24536,3779.0,05/06,01/07/2005,Atalanta,Udinese,"3,00 mill. €",?
24537,3779.0,04/05,01/07/2004,Atalanta U19,Atalanta,-,-
24538,3780.0,16/17,30/08/2016,Elche CF,UD Almería,300 miles €,Libre
24539,3780.0,15/16,10/08/2015,CD Numancia,Elche CF,400 miles €,Libre
24540,3780.0,12/13,25/01/2013,Sin equipo,CD Numancia,800 miles €,-
24541,3780.0,12/13,23/11/2012,Polonia,Sin equipo,800 miles €,-
24542,3780.0,12/13,27/08/2012,Real Betis,Polonia,"1,20 mill. €",Libre
24543,3780.0,10/11,01/07/2010,Betis B,Real Betis,-,-
24544,3780.0,08/09,01/07/2008,Real Betis,Betis B,200 miles €,-
24545,3780.0,06/07,01/07/2006,Betis B,Real Betis,-,-
24546,3781.0,16/17,17/01/2017,Atl. Kolkata,UD Almería,200 miles €,Libre
24547,3781.0,16/17,22/07/2016,Real Valladolid,Atl. Kolkata,300 miles €,Libre
24548,3781.0,15/16,25/01/2016,Atl. Kolkata,Real Valladolid,500 miles €,Libre
24549,3781.0,15/16,01/07/2015,SD Eibar,Atl. Kolkata,500 miles €,Libre
24550,3781.0,14/15,02/01/2015,Atl. Kolkata,SD Eibar,"1,00 mill. €",Libre
24551,3781.0,14/15,04/07/2014,Getafe CF,Atl. Kolkata,"1,00 mill. €",Libre
24552,3781.0,11/12,30/06/2012,RC Deportivo,Getafe CF,"1,40 mill. €",Fin de préstamo
24553,3781.0,11/12,01/08/2011,Getafe CF,RC Deportivo,"1,80 mill. €",Préstamo
24554,3781.0,10/11,01/07/2010,Real Valladolid,Getafe CF,"2,00 mill. €",Libre
24555,3781.0,06/07,01/08/2006,Real Madrid,Real Valladolid,"1,50 mill. €",?
24556,3781.0,05/06,30/06/2006,RCD Mallorca,Real Madrid,"1,50 mill. €",Fin de préstamo
24557,3781.0,05/06,01/07/2005,Real Madrid,RCD Mallorca,"1,50 mill. €",Préstamo
24558,3781.0,03/04,01/07/2003,R. M. Castilla,Real Madrid,-,-
24559,3782.0,15/16,26/01/2016,UD Almería B,UD Almería,"1,50 mill. €",-
24560,3782.0,15/16,10/08/2015,UD Almería,UD Almería B,"1,50 mill. €",-
24561,3782.0,13/14,01/07/2013,UD Almería B,UD Almería,100 miles €,-
