,Jugador,Temporada,Competicion,Club,Plantilla,Alineaciones,Puntos por partido,Goles,PasesGol,GolesPropiaMeta,CambiosFuera,CambiosDentro,Amarillas,DobleAmarillas,Rojas,PenaltisAnotados,MinutosPorGol,MinutosJugados,GolesEnContra,PartidoSinGolEnContra
85231,4020.0,14/15,LaLiga2,RCD Mallorca,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,79',-,-
85232,4020.0,14/15,Segunda División B - Grupo III,RCD Mallorca B,14,11,"1,00",-,-,-,6,4,1,-,-,-,-,513',-,-
85233,4021.0,16/17,LaLiga2,CD Lugo,23,23,"1,52",1,-,-,2,2,4,-,-,-,1.871',1.871',-,-
85234,4021.0,15/16,LaLiga2,CD Lugo,37,34,"1,44",1,4,-,5,11,12,-,-,-,2.565',2.565',-,-
85235,4021.0,15/16,Copa del Rey,CD Lugo,2,2,"1,50",-,-,-,2,-,-,-,-,-,-,67',-,-
85236,4021.0,14/15,LaLiga2,CD Lugo,37,36,"1,22",1,5,-,-,9,10,1,-,-,2.986',2.986',-,-
85237,4021.0,14/15,Copa del Rey,CD Lugo,1,1,"3,00",-,-,-,1,-,-,-,-,-,-,2',-,-
85238,4021.0,13/14,LaLiga2,CD Lugo,40,38,"1,32",3,-,-,-,15,7,-,-,-,1.058',3.175',-,-
85239,4021.0,12/13,LaLiga2,CD Lugo,37,37,"1,32",1,3,-,-,8,12,1,-,-,3.169',3.169',-,-
85240,4021.0,12/13,Copa del Rey,CD Lugo,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85241,4021.0,11/12,Promoción de ascenso a LaLiga2 ,CD Lugo,2,2,"2,00",-,-,-,-,2,1,-,-,-,-,134',-,-
85242,4021.0,11/12,Segunda División B - Grupo I,CD Lugo,1,1,"3,00",-,-,-,-,1,-,-,-,-,-,18',-,-
85243,4021.0,04/05,LaLiga,Deportivo de La Coruña,7,1,"1,00",-,-,-,1,-,-,-,-,-,-,11',-,-
85244,4021.0,04/05,Liga de Campeones de la UEFA,Deportivo de La Coruña,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85245,4022.0,16/17,LaLiga2,CD Lugo,22,16,"1,75",-,-,-,10,4,-,-,-,-,-,602',-,-
85246,4022.0,16/17,Copa del Rey,CD Lugo,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85247,4022.0,15/16,LaLiga2,Real Zaragoza,29,17,"1,47",-,1,-,14,2,1,-,-,-,-,576',-,-
85248,4022.0,15/16,Copa del Rey,Real Zaragoza,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,44',-,-
85249,4022.0,14/15,Segunda División B - Grupo III,Real Zaragoza B,19,19,"1,00",1,-,-,3,5,7,-,-,-,1.395',1.395',-,-
85250,4022.0,14/15,LaLiga2,Real Zaragoza,6,3,"1,67",-,-,-,2,1,-,-,-,-,-,116',-,-
85251,4023.0,16/17,LaLiga2,CD Lugo,13,10,"1,80",1,-,-,6,4,-,-,-,-,355',355',-,-
85252,4023.0,16/17,Copa del Rey,CD Lugo,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
85253,4023.0,15/16,LaLiga2,CD Lugo,33,20,"1,50",1,1,-,14,5,2,-,-,-,738',738',-,-
85254,4023.0,15/16,Copa del Rey,CD Lugo,2,1,"0,00",-,-,-,-,1,-,-,-,-,-,52',-,-
85255,4023.0,14/15,LaLiga2,CD Mirandés,40,39,"1,51",2,4,-,4,22,5,-,-,-,1.472',2.943',-,-
85256,4023.0,14/15,Copa del Rey,CD Mirandés,2,2,"1,50",1,-,-,2,-,-,-,-,-,38',38',-,-
85257,4023.0,13/14,LaLiga2,CD Mirandés,37,28,"1,18",2,1,-,15,6,2,-,-,-,694',1.387',-,-
85258,4023.0,13/14,Copa del Rey,CD Mirandés,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',-,-
85259,4023.0,12/13,LaLiga,Athletic Club,16,3,"0,00",-,-,-,3,-,1,-,-,-,-,106',-,-
85260,4023.0,12/13,Europa League,Athletic Club,3,3,"1,67",1,-,-,1,1,-,-,-,-,211',211',-,-
85261,4023.0,12/13,Segunda División B - Grupo II,Bilbao Athletic,8,8,"2,00",1,-,-,4,3,-,-,-,-,383',383',-,-
85262,4023.0,12/13,Europa League Qualifikation,Athletic Club,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85263,4023.0,11/12,Copa del Rey,Athletic Club,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85264,4023.0,11/12,LaLiga,Athletic Club,2,2,"0,00",-,-,-,2,1,-,-,-,-,-,38',-,-
85265,4023.0,11/12,Europa League,Athletic Club,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85266,4023.0,10/11,LaLiga,Athletic Club,9,8,"1,75",-,2,-,3,5,-,-,-,-,-,358',-,-
85267,4023.0,10/11,Copa del Rey,Athletic Club,2,2,"2,00",-,-,-,1,1,-,-,-,-,-,109',-,-
85268,4023.0,10/11,Segunda División B - Grupo II,Bilbao Athletic,3,3,"1,33",-,-,-,-,1,1,-,-,-,-,263',-,-
85269,4023.0,08/09,LaLiga2,Deportivo Alavés,41,34,"1,00",3,-,-,24,5,2,-,-,-,464',1.392',-,-
85270,4023.0,07/08,LaLiga2,Deportivo Alavés,18,17,"1,71",1,-,-,15,2,1,-,-,-,400',400',-,-
85271,4024.0,16/17,LaLiga2,CD Lugo,6,6,"1,33",1,-,-,4,2,-,-,-,-,161',161',-,-
85272,4024.0,15/16,LaLiga2,Albacete Balompié,15,13,"0,92",1,1,-,4,8,2,-,-,-,728',728',-,-
85273,4024.0,14/15,LaLiga,Córdoba CF,25,20,"0,40",-,-,1,12,4,2,-,-,-,-,905',-,-
85274,4024.0,14/15,Copa del Rey,Córdoba CF,2,2,"0,50",-,-,-,-,-,-,-,-,-,-,180',-,-
85275,4024.0,13/14,Jupiler Pro League PlayOff II,KV Oostende,6,5,"1,80",-,-,-,2,3,-,-,-,-,-,279',-,-
85276,4024.0,13/14,Jupiler Pro League,KV Oostende,6,5,"1,00",1,-,-,5,-,-,-,-,-,162',162',-,-
85277,4024.0,13/14,Beker van Belgie,KV Oostende,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85278,4024.0,13/14,Jupiler Pro League,RSC Anderlecht,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85279,4024.0,12/13,LaLiga2,Córdoba CF,38,33,"1,39",6,5,-,14,12,5,-,-,-,313',1.875',-,-
85280,4024.0,12/13,Copa del Rey,Córdoba CF,6,6,"1,67",-,2,-,2,3,2,-,-,-,-,344',-,-
85281,4024.0,11/12,Promoción de ascenso a LaLiga ,Córdoba CF,2,2,"0,50",-,-,-,2,-,-,-,-,-,-,31',-,-
85282,4024.0,11/12,LaLiga2,Córdoba CF,31,24,"1,63",2,-,-,19,3,-,-,-,-,414',828',-,-
85283,4024.0,11/12,Copa del Rey,Córdoba CF,4,3,"2,00",-,1,-,2,1,1,-,-,-,-,137',-,-
85284,4024.0,10/11,LaLiga2,Córdoba CF,3,1,"1,00",-,-,-,1,-,-,-,-,-,-,7',-,-
85285,4025.0,2016,Campeonato Brasileiro Série A,Santos FC,7,2,"0,00",-,-,-,2,-,-,-,-,-,-,28',-,-
85286,4025.0,15/16,Segunda División B - Grupo III,FC Barcelona B,18,17,"1,12",2,2,-,4,4,2,1,-,-,581',1.161',-,-
85287,4025.0,14/15,LaLiga2,FC Barcelona B,16,7,"0,43",-,-,-,7,-,-,-,-,-,-,77',-,-
85288,4025.0,13/14,Liga Juvenil de la UEFA,FC Barcelona UEFA U19,10,9,"2,78",3,1,-,2,4,-,-,-,-,189',568',-,-
85289,4026.0,16/17,LaLiga2,CD Lugo,3,3,"0,00",-,-,-,2,1,-,-,-,-,-,78',-,-
85290,4026.0,15/16,LaLiga2,Albacete Balompié,25,22,"0,77",1,3,-,8,12,5,-,-,-,1.091',1.091',-,-
85291,4026.0,14/15,Segunda División B - Grupo III,RCD Espanyol B,28,28,"1,43",7,-,-,10,12,10,-,-,-,240',1.682',-,-
85292,4026.0,13/14,LaLiga2,Girona FC,25,18,"0,67",-,-,-,11,7,2,-,-,-,-,679',-,-
85293,4026.0,13/14,Copa del Rey,Girona FC,3,2,"3,00",-,-,-,-,1,1,-,-,-,-,178',-,-
85294,4026.0,12/13,LaLiga,Real Zaragoza,4,3,"0,33",-,-,-,3,-,1,-,-,-,-,54',-,-
85295,4026.0,12/13,Copa Italia,AC Milan,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85296,4026.0,12/13,Serie A,AC Milan,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85297,4026.0,11/12,Campionato Primavera Girone B,Milan Primavera,15,15,"2,33",5,-,-,1,5,4,-,1,-,218',1.088',-,-
85298,4026.0,11/12,Serie A,AC Milan,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85299,4026.0,11/12,Viareggio Cup,Milan Primavera,3,3,"2,00",-,-,-,-,-,1,-,-,-,-,240',-,-
85300,4026.0,10/11,Campionato Primavera Fase Finale,Milan Primavera,3,3,"2,00",1,-,-,3,-,-,-,-,-,115',115',-,-
85301,4026.0,10/11,Campionato Primavera Girone B,Milan Primavera,22,22,"2,05",5,-,-,9,10,7,-,-,-,230',1.149',-,-
85302,4026.0,10/11,Supercoppa Primavera,Milan Primavera,1,1,"0,00",-,-,-,-,1,1,-,-,-,-,59',-,-
85303,4027.0,16/17,LaLiga2,CD Lugo,25,24,"1,50",3,5,-,1,12,1,-,-,-,663',1.990',-,-
85304,4027.0,16/17,Copa del Rey,CD Lugo,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
85305,4027.0,15/16,LaLiga2,CD Lugo,41,36,"1,31",-,2,-,8,20,3,-,-,-,-,2.301',-,-
85306,4027.0,15/16,Copa del Rey,CD Lugo,2,2,"1,50",-,-,-,1,-,-,-,-,-,-,124',-,-
85307,4027.0,14/15,Segunda División B - Grupo II,Rayo Vallecano B,38,38,"1,13",13,-,-,-,2,3,-,-,2,260',3.384',-,-
85308,4028.0,16/17,LaLiga2,CD Lugo,25,25,"1,44",-,2,-,8,10,-,-,-,-,-,1.572',-,-
85309,4028.0,16/17,Copa del Rey,CD Lugo,1,1,"0,00",1,-,-,-,1,-,-,-,-,69',69',-,-
85310,4028.0,15/16,LaLiga2,CD Lugo,36,35,"1,37",3,6,-,2,13,5,-,-,-,888',2.665',-,-
85311,4028.0,14/15,LaLiga2,CD Lugo,40,39,"1,21",5,7,-,5,19,9,-,-,-,563',2.813',-,-
85312,4028.0,14/15,Copa del Rey,CD Lugo,2,2,"1,50",-,-,-,1,-,1,-,-,-,-,120',-,-
85313,4028.0,13/14,LaLiga2,CD Mirandés,36,36,"1,19",2,7,-,2,18,7,-,-,-,1.345',2.689',-,-
85314,4028.0,12/13,Segunda División B - Grupo III,Villarreal CF B,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,66',-,-
85315,4028.0,11/12,LaLiga2,Villarreal CF B,37,27,"1,07",1,-,1,16,6,5,-,-,-,1.016',1.016',-,-
85316,4028.0,10/11,LaLiga2,CD Tenerife,34,20,"0,60",2,-,-,10,7,4,-,-,-,483',965',-,-
85317,4028.0,10/11,Copa del Rey,CD Tenerife,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,80',-,-
85318,4028.0,09/10,LaLiga2,SD Huesca,36,26,"1,12",1,-,-,12,10,3,-,-,-,1.286',1.286',-,-
85319,4028.0,09/10,Copa del Rey,SD Huesca,2,2,"0,50",-,-,-,1,1,-,-,-,-,-,120',-,-
85320,4028.0,08/09,LaLiga2,CD Tenerife,17,12,"1,75",-,-,-,11,2,-,-,-,-,-,290',-,-
85321,4028.0,07/08,LaLiga2,CD Tenerife,32,31,"1,16",4,-,-,12,13,2,-,-,-,423',1.693',-,-
85322,4029.0,16/17,LaLiga2,CD Lugo,13,4,"0,50",-,1,-,3,1,1,-,-,-,-,96',-,-
85323,4029.0,16/17,Copa del Rey,CD Lugo,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,74',-,-
85324,4029.0,14/15,Segunda División B - Grupo I,Celta de Vigo B,17,15,"1,60",2,-,-,6,4,1,-,-,-,445',890',-,-
85325,4029.0,13/14,Segunda División B - Grupo I,Celta de Vigo B,19,19,"1,11",-,-,-,3,8,2,-,-,-,-,1.423',-,-
85326,4030.0,16/17,LaLiga2,CD Lugo,25,25,"1,44",16,2,-,-,7,5,-,-,4,139',2.226',-,-
85327,4030.0,16/17,Copa del Rey,CD Lugo,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,21',-,-
85328,4030.0,15/16,LaLiga2,CD Lugo,37,19,"0,89",5,1,-,11,5,1,-,-,2,174',869',-,-
85329,4030.0,15/16,Copa del Rey,CD Lugo,2,2,"1,50",1,-,-,-,1,-,-,-,-,196',196',-,-
85330,4030.0,14/15,LaLiga2,RCD Mallorca,22,19,"1,05",2,5,-,5,6,2,-,-,1,574',1.148',-,-
85331,4030.0,14/15,LaLiga2,Recreativo de Huelva,20,19,"1,05",3,1,-,2,5,2,-,-,-,490',1.469',-,-
85332,4030.0,14/15,Copa del Rey,Recreativo de Huelva,2,1,"3,00",-,-,-,-,-,-,-,-,-,-,90',-,-
85333,4030.0,13/14,LaLiga2,Recreativo de Huelva,40,36,"1,25",7,3,-,10,11,3,-,-,-,346',2.419',-,-
85334,4030.0,13/14,Copa del Rey,Recreativo de Huelva,3,3,"2,00",1,-,-,1,1,1,-,-,-,166',166',-,-
85335,4030.0,12/13,LaLiga2,Córdoba CF,37,26,"1,23",3,-,-,19,4,-,-,-,-,347',1.041',-,-
85336,4030.0,12/13,Copa del Rey,Córdoba CF,5,2,"1,50",-,-,-,-,1,-,-,-,-,-,183',-,-
85337,4030.0,11/12,LaLiga2,Villarreal CF B,30,29,"1,07",11,-,-,7,8,3,-,-,-,182',1.997',-,-
85338,4030.0,11/12,LaLiga,Villarreal CF,12,11,"1,18",-,1,-,8,2,1,-,-,-,-,321',-,-
85339,4030.0,11/12,Copa del Rey,Villarreal CF,2,2,"0,50",-,1,-,1,1,-,-,-,-,-,107',-,-
85340,4030.0,11/12,Liga de Campeones de la UEFA,Villarreal CF,4,3,"0,00",-,-,-,2,-,-,-,-,-,-,119',-,-
85341,4030.0,10/11,LaLiga2,Villarreal CF B,7,5,"1,20",1,-,-,4,1,-,-,-,-,130',130',-,-
85342,4030.0,09/10,LaLiga2,Villarreal CF B,5,2,"0,00",-,-,-,2,-,-,-,-,-,-,74',-,-
85343,4031.0,16/17,LaLiga2,CD Lugo,19,12,"1,00",-,-,-,12,-,2,-,-,-,-,162',-,-
85344,4031.0,16/17,Copa del Rey,CD Lugo,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,16',-,-
85345,4031.0,15/16,Ligue 1,ES Troyes AC,17,12,"0,33",-,-,-,6,4,2,-,1,-,-,515',-,-
85346,4031.0,15/16,Coupe de France,ES Troyes AC,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85347,4031.0,15/16,Coupe de la Ligue,ES Troyes AC,1,1,"0,00",1,-,-,-,-,-,-,-,-,90',90',-,-
85348,4031.0,14/15,Serie A,Lazio,17,5,"1,60",-,-,-,5,-,1,-,-,-,-,48',-,-
85349,4031.0,14/15,Copa Italia,Lazio,2,1,"1,00",-,-,-,1,-,-,-,-,-,-,8',-,-
85350,4031.0,14/15,Serie B,AC Perugia Calcio,20,16,"1,00",1,-,-,11,3,1,-,-,-,583',583',-,-
85351,4031.0,14/15,Copa Italia,AC Perugia Calcio,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,34',-,-
85352,4031.0,13/14,Serie A,Lazio,32,19,"1,32",1,2,-,11,3,3,-,-,-,825',825',-,-
85353,4031.0,13/14,Europa League,Lazio,6,6,"1,50",2,2,-,3,1,1,-,-,-,146',291',-,-
85354,4031.0,13/14,Copa Italia,Lazio,2,2,"1,50",2,-,-,-,-,1,-,-,-,90',180',-,-
85355,4031.0,2013,Liga Águila I,Deportivo Cali,16,16,"1,63",5,2,-,3,8,5,-,-,-,228',1.139',-,-
85356,4031.0,2012,Liga Águila II,Deportivo Cali,2,2,"1,50",1,-,-,-,1,1,-,-,-,169',169',-,-
85357,4031.0,2012,Fase Final Liga Postobon I,Deportivo Cali,6,6,"1,83",2,-,-,3,3,1,-,-,-,144',287',-,-
85358,4031.0,2012,Liga Águila I,Deportivo Cali,7,7,"1,29",-,-,-,5,-,-,-,-,-,-,326',-,-
85359,4031.0,2011,Liga Águila II,Deportivo Cali,9,9,"1,00",-,1,-,6,2,1,-,-,-,-,413',-,-
85360,4031.0,2011,Liga Águila I,Deportivo Cali,1,1,"3,00",-,-,-,1,-,-,-,-,-,-,2',-,-
85361,4032.0,16/17,LaLiga2,CD Lugo,22,19,"1,37",-,1,-,16,2,3,-,-,-,-,475',-,-
85362,4032.0,15/16,LaLiga2,CD Lugo,35,34,"1,26",12,3,-,8,3,7,1,-,1,208',2.495',-,-
85363,4032.0,15/16,Copa del Rey,CD Lugo,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85364,4032.0,14/15,LaLiga2,CD Lugo,14,14,"1,29",7,3,-,2,4,3,-,-,1,139',975',-,-
85365,4032.0,2013,Chinese Super League,Qingdao Jonoon,13,13,"0,62",2,4,-,7,2,3,-,-,-,346',691',-,-
85366,4032.0,2013,Chinese FA Cup,Qingdao Jonoon,1,1,"0,00",1,-,-,-,-,-,-,-,-,90',90',-,-
85367,4032.0,12/13,Primera B Nacional,Club Almirante Brown,1,1,"1,00",-,-,-,-,-,-,-,-,-,-,90',-,-
85368,4032.0,11/12, ,Racing Club de Avellaneda,9,5,"1,80",1,-,-,1,4,2,-,-,-,287',287',-,-
85369,4032.0,2011,Copa Libertadores,Club Guaraní,4,3,"0,00",1,1,-,1,2,-,-,-,1,177',177',-,-
85370,4032.0,10/11,Torneo Inicial,Club Atlético Tigre,11,6,"0,67",-,-,-,4,1,-,-,-,-,-,233',-,-
85371,4032.0,09/10,Torneo Inicial,Racing Club de Avellaneda,11,7,"0,86",2,1,-,3,1,-,-,-,-,198',395',-,-
85372,4032.0,08/09, ,Racing Club de Avellaneda,15,14,"1,79",1,-,-,8,4,-,1,-,-,552',552',-,-
85373,4032.0,08/09,Torneo Inicial,Racing Club de Avellaneda,16,15,"1,13",2,1,-,14,-,2,-,-,-,219',437',-,-
85374,4032.0,07/08, ,Racing Club de Avellaneda,5,3,"0,00",-,-,-,3,-,1,-,-,-,-,46',-,-
85375,4032.0,07/08,Torneo Inicial,Racing Club de Avellaneda,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,19',-,-
85376,4033.0,16/17,LaLiga2,CD Mirandés,25,14,"1,07",-,-,-,-,-,-,-,-,-,-,1.260',22,1
85377,4033.0,16/17,Copa del Rey,CD Mirandés,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85378,4033.0,15/16,LaLiga2,CD Mirandés,40,2,"1,50",-,-,-,1,-,1,-,-,-,-,163',1,1
85379,4033.0,15/16,Copa del Rey,CD Mirandés,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85380,4033.0,14/15,LaLiga2,CD Mirandés,16,4,"0,75",-,-,-,-,-,-,-,-,-,-,360',6,1
85381,4033.0,14/15,Copa del Rey,CD Mirandés,2,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',1,-
85382,4034.0,16/17,LaLiga2,CD Mirandés,24,11,"0,82",-,-,-,-,-,1,-,-,-,-,990',19,1
85383,4034.0,16/17,Copa del Rey,CD Mirandés,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',2,-
85384,4034.0,15/16,LaLiga2,CD Tenerife,41,4,"1,25",-,-,-,1,-,-,-,-,-,-,307',3,2
85385,4034.0,15/16,Copa del Rey,CD Tenerife,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',2,-
85386,4034.0,14/15,LaLiga2,CD Tenerife,33,10,"1,10",-,-,-,1,1,1,-,-,-,-,829',17,2
85387,4034.0,14/15,Copa del Rey,CD Tenerife,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',-,1
85388,4034.0,13/14,LaLiga2,CD Tenerife,41,31,"1,58",-,-,-,-,-,3,-,-,-,-,2.790',33,10
85389,4034.0,13/14,Copa del Rey,CD Tenerife,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',1,-
85390,4034.0,12/13,Promoción de ascenso a LaLiga2 ,CD Tenerife,4,2,"1,50",-,-,-,-,-,-,-,-,-,-,180',3,-
85391,4034.0,12/13,Segunda División B - Grupo I,CD Tenerife,12,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',1,-
85392,4034.0,12/13,Copa del Rey,CD Tenerife,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',1,-
85393,4035.0,16/17,LaLiga2,CD Mirandés,24,21,"0,95",1,-,-,1,1,5,-,-,-,1.796',1.796',-,-
85394,4035.0,15/16,Liga II - Seria I Play-Off,FC Rapid Bucureşti,9,9,"2,00",-,-,-,-,-,-,-,-,-,-,810',-,-
85395,4035.0,15/16,Liga 2,FC Rapid Bucureşti,8,8,"2,25",1,1,-,1,-,-,-,-,-,644',644',-,-
85396,4035.0,15/16,LaLiga2,UE Llagostera,19,16,"0,81",-,-,-,-,2,6,-,-,-,-,1.388',-,-
85397,4035.0,15/16,Copa del Rey,UE Llagostera,3,2,"1,50",-,-,-,-,-,1,-,-,-,-,210',-,-
85398,4035.0,15/16,LaLiga2,Córdoba CF,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85399,4035.0,14/15,LaLiga2,AD Alcorcón,34,12,"1,50",-,-,-,3,2,3,1,-,-,-,869',-,-
85400,4035.0,14/15,Copa del Rey,AD Alcorcón,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
85401,4035.0,13/14,Promoción de ascenso a LaLiga ,Córdoba CF,4,3,"1,67",-,-,-,-,-,2,-,-,-,-,270',-,-
85402,4035.0,13/14,LaLiga2,Córdoba CF,37,29,"1,62",-,-,1,5,3,6,-,-,-,-,2.134',-,-
85403,4035.0,13/14,Copa del Rey,Córdoba CF,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',-,-
85404,4035.0,12/13,LaLiga2,Córdoba CF,2,1,"1,00",-,-,-,1,-,-,-,-,-,-,-,-,-
85405,4036.0,16/17,LaLiga2,CD Mirandés,16,14,"0,64",2,-,1,1,2,3,-,-,-,586',1.172',-,-
85406,4036.0,15/16,LaLiga2,CD Mirandés,36,35,"1,26",4,-,-,2,2,5,1,-,-,731',2.925',-,-
85407,4036.0,15/16,Copa del Rey,CD Mirandés,8,6,"2,17",1,-,-,-,-,-,-,-,-,570',570',-,-
85408,4036.0,14/15,LaLiga2,CD Mirandés,39,24,"1,33",1,-,-,3,1,4,-,-,-,1.957',1.957',-,-
85409,4036.0,14/15,Copa del Rey,CD Mirandés,1,1,"3,00",-,-,-,-,-,-,-,-,-,-,90',-,-
85410,4036.0,13/14,LaLiga2,Deportivo Alavés,35,24,"1,25",1,-,-,6,-,5,-,-,-,1.750',1.750',-,-
85411,4036.0,13/14,Copa del Rey,Deportivo Alavés,2,2,"1,50",-,-,-,1,-,-,-,-,-,-,130',-,-
85412,4036.0,12/13,LaLiga2,CD Guadalajara,37,33,"1,24",1,1,-,4,3,10,-,-,-,2.595',2.595',-,-
85413,4036.0,12/13,Copa del Rey,CD Guadalajara,1,1,"0,00",1,-,-,-,1,-,-,-,-,58',58',-,-
85414,4036.0,11/12,LaLiga2,Gimnàstic de Tarragona,39,17,"0,88",3,-,-,4,2,3,-,-,-,418',1.253',-,-
85415,4036.0,10/11,LaLiga2,Gimnàstic de Tarragona,21,15,"0,93",-,-,-,1,-,4,-,-,-,-,1.262',-,-
85416,4036.0,10/11,Copa del Rey,Gimnàstic de Tarragona,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
85417,4036.0,08/09,LaLiga,Real Betis Balompié,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85418,4036.0,07/08,LaLiga,Real Betis Balompié,2,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
85419,4037.0,16/17,LaLiga2,CD Mirandés,20,3,"1,33",-,-,-,2,-,1,-,-,-,-,160',-,-
85420,4037.0,16/17,Copa del Rey,CD Mirandés,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',-,-
85421,4037.0,15/16,LaLiga2,UE Llagostera,12,3,"2,33",-,-,-,1,-,3,-,-,-,-,188',-,-
85422,4037.0,14/15,LaLiga2,UE Llagostera,30,27,"1,44",1,-,1,-,3,5,-,1,-,2.340',2.340',-,-
85423,4037.0,14/15,Copa del Rey,UE Llagostera,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,34',-,-
85424,4037.0,13/14,LaLiga2,Recreativo de Huelva,23,17,"1,53",1,1,-,1,-,3,1,1,-,1.429',1.429',-,-
85425,4037.0,13/14,Copa del Rey,Recreativo de Huelva,3,3,"2,00",1,-,-,-,1,-,-,-,-,270',270',-,-
85426,4037.0,12/13,LaLiga2,Recreativo de Huelva,15,14,"0,79",1,1,-,-,-,4,-,-,-,1.260',1.260',-,-
85427,4037.0,12/13,LaLiga2,Racing de Santander,8,5,"1,00",-,-,1,-,-,2,-,-,-,-,450',-,-
85428,4037.0,11/12,LaLiga2,UD Las Palmas,33,24,"1,33",1,-,1,1,-,5,1,-,-,2.037',2.037',-,-
85429,4037.0,11/12,Copa del Rey,UD Las Palmas,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',-,-
85430,4037.0,10/11,LaLiga2,UD Las Palmas,38,35,"1,49",2,-,-,3,2,14,-,-,-,1.466',2.931',-,-
85431,4037.0,10/11,Copa del Rey,UD Las Palmas,1,1,"0,00",-,-,-,-,-,1,-,-,-,-,90',-,-
85432,4037.0,08/09,LaLiga2,UD Las Palmas,8,2,"1,50",-,-,-,-,1,-,-,-,-,-,169',-,-
85433,4037.0,07/08,LaLiga2,UD Las Palmas,8,7,"2,29",-,-,-,4,-,-,-,-,-,-,309',-,-
85434,4037.0,07/08,Copa del Rey,UD Las Palmas,1,1,"0,00",-,1,-,-,-,-,-,-,-,-,90',-,-
85435,4038.0,16/17,LaLiga2,UD Almería,8,1,"0,00",-,-,-,-,-,-,1,-,-,-,60',-,-
85436,4038.0,16/17,Copa del Rey,UD Almería,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
85437,4038.0,15/16,Promoción de ascenso a LaLiga2 ,Barakaldo CF,2,2,"0,50",-,-,-,-,-,-,-,1,-,-,155',-,-
85438,4038.0,15/16,Segunda División B - Grupo II,Barakaldo CF,34,34,"2,09",3,-,-,1,-,2,1,1,-,982',2.945',-,-
85439,4038.0,15/16,Copa del Rey,Barakaldo CF,4,3,"1,00",1,-,-,1,-,-,-,-,-,212',212',-,-
85440,4038.0,14/15,Segunda División B - Grupo II,Barakaldo CF,36,35,"1,54",2,-,-,-,5,11,-,-,-,1.499',2.998',-,-
85441,4038.0,14/15,Copa del Rey,Barakaldo CF,2,2,"1,50",-,-,-,-,-,1,-,-,-,-,210',-,-
85442,4038.0,13/14,Segunda División B - Grupo II,Barakaldo CF,10,7,"1,00",-,-,-,4,1,2,-,-,-,-,342',-,-
85443,4038.0,13/14,Segunda División B - Grupo III,Valencia Mestalla,12,12,"0,75",-,-,-,4,3,5,-,-,-,-,771',-,-
85444,4038.0,12/13,LaLiga,Valencia CF,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85445,4038.0,12/13,Segunda División B - Grupo III,Valencia Mestalla,17,17,"1,35",1,-,-,-,1,5,-,-,-,1.485',1.485',-,-
