,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
18997,2981.0,08/09,01/07/2008,Gawin,Sleza Wroclaw,-,Libre
18998,2982.0,16/17,11/01/2017,Sturm Graz,Rizespor,750 miles €,"1,20 mill. €"
18999,2982.0,14/15,08/01/2015,FC Liefering,Sturm Graz,250 miles €,Libre
19000,2982.0,14/15,07/01/2015,Hartberg,FC Liefering,250 miles €,Fin de préstamo
19001,2982.0,14/15,14/08/2014,FC Liefering,Hartberg,150 miles €,Préstamo
19002,2982.0,13/14,30/06/2014,FC Wacker,FC Liefering,150 miles €,Fin de préstamo
19003,2982.0,13/14,17/01/2014,FC Liefering,FC Wacker,125 miles €,Préstamo
19004,2982.0,12/13,31/01/2013,RB Salzburg,FC Liefering,500 miles €,-
19005,2982.0,12/13,29/08/2012,Westerlo U19,RB Salzburg,-,600 miles €
19006,2983.0,16/17,01/07/2016,C. Rizespor Jgd,Rizespor,-,-
19007,2984.0,16/17,04/01/2017,Dynamo Kyiv,Karabükspor,500 miles €,Libre
19008,2984.0,13/14,01/01/2014,Sperre,Dynamo Kyiv,-,-
19009,2984.0,12/13,27/08/2012,Shakhtar D.,Sperre,"1,00 mill. €",-
19010,2984.0,11/12,01/07/2011,Obolon,Shakhtar D.,500 miles €,80 miles €
19011,2984.0,09/10,01/01/2010,Dynamo Kyiv,Obolon,500 miles €,Libre
19012,2984.0,09/10,01/07/2009,Dinamo Kiev II,Dynamo Kyiv,800 miles €,-
19013,2984.0,08/09,01/07/2008,Dynamo Kyiv,Dinamo Kiev II,"1,00 mill. €",-
19014,2984.0,06/07,01/07/2006,Dynamo 2 Kyiv,Dynamo Kyiv,-,-
19015,2984.0,04/05,01/07/2004,Dynamo Kyiv U17,Dynamo 2 Kyiv,-,-
19016,2985.0,16/17,01/07/2016,Osmanlispor,Karabükspor,100 miles €,Libre
19017,2985.0,14/15,16/07/2014,Mersin IY,Osmanlispor,100 miles €,Libre
19018,2985.0,13/14,08/01/2014,Sin equipo,Mersin IY,100 miles €,-
19019,2985.0,13/14,13/11/2013,Balikesirspor,Sin equipo,100 miles €,-
19020,2985.0,12/13,14/01/2013,Elazigspor,Balikesirspor,200 miles €,Libre
19021,2985.0,11/12,09/01/2012,Sin equipo,Elazigspor,200 miles €,-
19022,2985.0,11/12,16/12/2011,Samsunspor,Sin equipo,400 miles €,-
19023,2985.0,09/10,15/01/2010,Adanaspor,Samsunspor,300 miles €,Libre
19024,2985.0,08/09,18/07/2008,Trabzonspor,Adanaspor,300 miles €,?
19025,2985.0,05/06,18/01/2006,Büyüksehir Bld.,Trabzonspor,150 miles €,?
19026,2985.0,04/05,17/08/2004,Diyarbakirspor,Büyüksehir Bld.,-,?
19027,2985.0,03/04,11/07/2003,Kocaelispor,Diyarbakirspor,-,Libre
19028,2985.0,01/02,02/07/2001,Büyüksehir Bld.,Kocaelispor,-,Libre
19029,2985.0,97/98,01/07/1997,Karagümrük,Büyüksehir Bld.,-,?
19030,2985.0,96/97,01/07/1996,Fatih Kara. Jgd,Karagümrük,-,-
19031,2986.0,14/15,08/07/2014,E. de Francfort,Karabükspor,300 miles €,150 miles €
19032,2986.0,10/11,01/01/2011,Frankfurt U19,E. de Francfort,50 miles €,-
19033,2986.0,10/11,01/07/2010,Frankfurt U17,Frankfurt U19,-,-
19034,2986.0,08/09,01/07/2008,Frankfurt Jgd.,Frankfurt U17,-,-
19035,2986.0,02/03,01/07/2002,Desconocido,Frankfurt Jgd.,-,Libre
19036,2987.0,15/16,16/07/2015,Osmanlispor,Karabükspor,100 miles €,Libre
19037,2987.0,13/14,01/08/2013,Bugsasspor,Ankaraspor,75 miles €,?
19038,2987.0,12/13,25/07/2012,Konyaspor,Bugsasspor,50 miles €,Libre
19039,2987.0,10/11,22/07/2010,G.Birligi II,Konyaspor,300 miles €,?
19040,2987.0,09/10,30/06/2010,Hacettepe,G.Birligi II,300 miles €,Fin de préstamo
19041,2987.0,09/10,21/08/2009,G.Birligi II,Hacettepe,250 miles €,Préstamo
19042,2987.0,08/09,30/06/2009,Hacettepe,G.Birligi II,150 miles €,Fin de préstamo
19043,2987.0,08/09,14/08/2008,G.Birligi II,Hacettepe,450 miles €,Préstamo
19044,2987.0,07/08,30/06/2008,Samsunspor,G.Birligi II,450 miles €,Fin de préstamo
19045,2987.0,07/08,10/08/2007,G.Birligi II,Samsunspor,-,Préstamo
19046,2987.0,06/07,30/06/2007,Inegölspor,G.Birligi II,-,Fin de préstamo
19047,2987.0,06/07,01/07/2006,G.Birligi II,Inegölspor,-,Préstamo
19048,2987.0,04/05,04/08/2004,Hacettepe Jgd.,G.Birligi II,-,Libre
19049,2987.0,03/04,12/09/2003,Turanspor Jgd.,Hacettepe Jgd.,-,Libre
19050,2988.0,16/17,01/07/2016,Astra Giurgiu,Karabükspor,"2,20 mill. €",Libre
19051,2988.0,11/12,03/08/2011,Dinamo Bucarest,Astra Ploiesti,"2,20 mill. €",Libre
19052,2988.0,10/11,16/03/2011,Uni. Craiova,Dinamo Bucarest,"2,20 mill. €",Libre
19053,2988.0,06/07,01/07/2006,Universitatea Craiova U19,Uni. Craiova,-,-
19054,2989.0,16/17,01/07/2016,Göztepe,Karabükspor,"1,00 mill. €",Libre
19055,2989.0,15/16,30/06/2016,Adana Demirspor,Göztepe,"1,00 mill. €",Fin de préstamo
19056,2989.0,15/16,30/01/2016,Göztepe,Adana Demirspor,"1,00 mill. €",Préstamo
19057,2989.0,15/16,01/07/2015,Kasimpasa,Göztepe,"1,60 mill. €",Libre
19058,2989.0,09/10,17/07/2009,Aachen U19,Kasimpasa,-,Libre
19059,2989.0,07/08,01/07/2007,Aachen U17,Aachen U19,-,-
19060,2989.0,06/07,01/07/2006,FC Colonia Jgd.,Aachen U17,-,Libre
19061,2990.0,16/17,11/07/2016,Bursaspor,Karabükspor,"1,60 mill. €",?
19062,2990.0,15/16,30/07/2015,Galatasaray,Bursaspor,"2,00 mill. €",Libre
19063,2990.0,14/15,30/06/2015,Évian,Galatasaray,"2,00 mill. €",Fin de préstamo
19064,2990.0,14/15,22/01/2015,Galatasaray,Évian,"2,00 mill. €",Préstamo
19065,2990.0,14/15,21/01/2015,Granada CF,Galatasaray,"2,00 mill. €",Fin de préstamo
19066,2990.0,14/15,28/08/2014,Galatasaray,Granada CF,"3,00 mill. €",Tarifa de préstamo:390 miles €
19067,2990.0,13/14,30/06/2014,Besiktas,Galatasaray,"4,00 mill. €",Fin de préstamo
19068,2990.0,13/14,01/02/2014,Galatasaray,Besiktas,"4,00 mill. €",Préstamo
19069,2990.0,12/13,01/07/2012,Gaziantepspor,Galatasaray,"3,50 mill. €","3,30 mill. €"
19070,2990.0,10/11,01/09/2010,Toulouse,Gaziantepspor,"2,00 mill. €",300 miles €
19071,2990.0,09/10,01/07/2009,Pau FC,Toulouse,-,Libre
19072,2990.0,08/09,01/07/2008,CSO Amneville,Pau FC,-,Libre
19073,2990.0,07/08,01/07/2007,FC Metz B,CSO Amneville,-,Libre
19074,2991.0,15/16,15/07/2015,Konyaspor,Karabükspor,"1,00 mill. €",Libre
19075,2991.0,13/14,08/07/2013,Slaven Belupo,Konyaspor,"1,50 mill. €",600 miles €
19076,2991.0,07/08,31/12/2007,NK Koprivnica,Slaven Belupo,80 miles €,Fin de préstamo
19077,2991.0,06/07,01/09/2006,Slaven Belupo,NK Koprivnica,-,Préstamo
19078,2992.0,16/17,31/01/2017,FC Wil 1900,Karabükspor,750 miles €,Libre
19079,2992.0,16/17,01/07/2016,Steaua Bucarest,FC Wil 1900,"1,00 mill. €",Libre
19080,2992.0,14/15,01/01/2015,Chievo Verona,Steaua Bucarest,"2,00 mill. €",500 miles €
19081,2992.0,14/15,31/12/2014,Steaua Bucarest,Chievo Verona,"2,00 mill. €",Fin de préstamo
19082,2992.0,14/15,29/08/2014,Chievo Verona,Steaua Bucarest,"1,60 mill. €",Préstamo
19083,2992.0,13/14,30/06/2014,Astra Giurgiu,Chievo Verona,"1,60 mill. €",Fin de préstamo
19084,2992.0,13/14,26/01/2014,Chievo Verona,Astra Giurgiu,"1,20 mill. €",Préstamo
19085,2992.0,12/13,01/07/2012,Vaslui,Chievo Verona,"2,80 mill. €","2,50 mill. €"
19086,2992.0,09/10,31/12/2009,Farul,Vaslui,50 miles €,Fin de préstamo
19087,2992.0,09/10,01/08/2009,Vaslui,Farul,50 miles €,Préstamo
19088,2992.0,08/09,01/02/2009,FC Botosani,Vaslui,-,50 miles €
19089,2992.0,08/09,01/07/2008,Unirea Dej,FC Botosani,-,Libre
19090,2992.0,06/07,01/07/2006,Unirea Dej U19,Unirea Dej,-,-
19091,2993.0,16/17,01/07/2016,Genclerbirligi,Karabükspor,800 miles €,Libre
19092,2993.0,15/16,30/07/2015,Steaua Bucarest,Genclerbirligi,800 miles €,Libre
19093,2993.0,10/11,01/07/2010,Poli. Timisoara,Steaua Bucarest,600 miles €,600 miles €
19094,2993.0,09/10,30/06/2010,Gloria Bistrita,FC Timisoara,600 miles €,Fin de préstamo
19095,2993.0,09/10,01/07/2009,FC Timisoara,Gloria Bistrita,"1,10 mill. €",Préstamo
19096,2993.0,05/06,31/12/2005,CFR Timisoara,Poli. Timisoara,-,Fin de préstamo
19097,2993.0,05/06,01/07/2005,Poli. Timisoara,CFR Timisoara,-,Préstamo
19098,2994.0,16/17,13/07/2016,Trabzonspor,Karabükspor,750 miles €,Libre
19099,2994.0,15/16,30/06/2016,Eskisehirspor,Trabzonspor,750 miles €,Fin de préstamo
19100,2994.0,15/16,01/02/2016,Trabzonspor,Eskisehirspor,750 miles €,Préstamo
19101,2994.0,14/15,08/08/2014,Karabükspor,Trabzonspor,"2,60 mill. €","2,35 mill. €"
19102,2994.0,12/13,01/07/2012,Ankaragücü,Karabükspor,600 miles €,700 miles €
19103,2994.0,10/11,17/01/2011,A. Bielefeld II,Ankaragücü,75 miles €,Libre
19104,2994.0,09/10,01/07/2009,Wattenschd. U19,A. Bielefeld II,-,Libre
19105,2995.0,16/17,01/07/2016,Osmanlispor II,Karabükspor,50 miles €,Libre
19106,2995.0,13/14,30/06/2014,Bugsasspor,Osmanlispor II,25 miles €,Fin de préstamo
19107,2995.0,13/14,05/09/2013,Osmanlispor II,Bugsasspor,-,Préstamo
19108,2995.0,12/13,01/07/2012,Osmanlispor Jgd,Osmanlispor II,-,-
19109,2995.0,11/12,14/10/2011,Ankaragücü Jgd.,Osmanlispor Jgd,-,Libre
19110,2995.0,10/11,17/09/2010,Osmanlispor Jgd,Ankaragücü Jgd.,-,Libre
19111,2996.0,15/16,06/08/2015,Sin equipo,Karabükspor,250 miles €,-
19112,2996.0,14/15,17/02/2015,Akhisarspor,Sin equipo,400 miles €,-
19113,2996.0,13/14,15/07/2013,Genclerbirligi,Akhisarspor,700 miles €,Libre
19114,2996.0,12/13,05/01/2013,Sin equipo,Genclerbirligi,"1,00 mill. €",-
19115,2996.0,12/13,06/08/2012,Gaziantepspor,Sin equipo,"1,00 mill. €",-
19116,2996.0,11/12,06/01/2012,Sivasspor,Gaziantepspor,"1,50 mill. €",Libre
19117,2996.0,11/12,27/08/2011,Karabükspor,Sivasspor,"1,50 mill. €",Libre
19118,2996.0,10/11,01/07/2010,Antalyaspor,Karabükspor,750 miles €,Libre
19119,2996.0,09/10,01/07/2009,Fenerbahce,Antalyaspor,800 miles €,Libre
19120,2996.0,08/09,30/06/2009,Büyüksehir Bld.,Fenerbahce,800 miles €,Fin de préstamo
19121,2996.0,07/08,27/07/2007,Fenerbahce,Büyüksehir Bld.,700 miles €,Préstamo
19122,2996.0,04/05,30/06/2005,Mersin IY,Fenerbahce,50 miles €,Fin de préstamo
19123,2996.0,04/05,26/08/2004,Fenerbahce,Mersin IY,-,Préstamo
19124,2996.0,04/05,01/07/2004,Fenerbahce II,Fenerbahce,-,-
19125,2996.0,01/02,03/08/2001,Mersin Jugend,Fenerbahce II,-,Libre
19126,2997.0,16/17,08/08/2016,G. Bordeaux,Karabükspor,"2,00 mill. €",?
19127,2997.0,11/12,31/08/2011,US Bitam,G. Bordeaux,-,?
19128,2998.0,16/17,16/07/2016,Hannover 96,Karabükspor,750 miles €,Libre
19129,2998.0,14/15,24/07/2014,Galatasaray,Hannover 96,"2,00 mill. €",Libre
19130,2998.0,12/13,30/06/2013,Kayserispor,Galatasaray,"1,20 mill. €",Fin de préstamo
19131,2998.0,12/13,10/01/2013,Galatasaray,Kayserispor,800 miles €,Tarifa de préstamo:200 miles €
19132,2998.0,11/12,01/07/2011,Trabzonspor,Galatasaray,"1,50 mill. €",Libre
19133,2998.0,08/09,01/07/2008,Unterhaching,Trabzonspor,"1,00 mill. €","1,00 mill. €"
19134,2998.0,06/07,01/01/2007,Unterhaching II,Unterhaching,-,-
19135,2998.0,05/06,01/07/2005,U'haching U19,Unterhaching II,-,-
19136,2998.0,04/05,01/07/2004,U'haching U17,U'haching U19,-,-
19137,2998.0,03/04,01/07/2003,FC Bayern U17,U'haching U17,-,Libre
19138,2998.0,02/03,01/07/2002,B. München Jgd.,FC Bayern U17,-,-
19139,2999.0,16/17,11/07/2016,Antalyaspor,Karabükspor,500 miles €,Préstamo
19140,2999.0,15/16,30/06/2016,Karabükspor,Antalyaspor,500 miles €,Fin de préstamo
19141,2999.0,15/16,27/08/2015,Antalyaspor,Karabükspor,500 miles €,Préstamo
19142,2999.0,14/15,22/08/2014,Manavgatspor,Antalyaspor,50 miles €,Libre
19143,2999.0,12/13,01/02/2013,Antalyaspor,Manavgatspor,-,Libre
19144,2999.0,12/13,30/01/2013,Manavgatspor,Antalyaspor,-,Fin de préstamo
19145,2999.0,12/13,04/08/2012,Antalyaspor,Manavgatspor,-,Préstamo
19146,2999.0,11/12,30/06/2012,Kepez Belediye,Antalyaspor,-,Fin de préstamo
19147,2999.0,11/12,19/01/2012,Antalyaspor,Kepez Belediye,-,Préstamo
19148,2999.0,11/12,09/01/2012,Kepez Belediye,Antalyaspor,-,Libre
19149,2999.0,11/12,26/08/2011,Antalyaspor II,Kepez Belediye,-,Libre
19150,2999.0,08/09,19/02/2009,Antalyaspor Jgd,Antalyaspor II,-,-
19151,3000.0,16/17,18/08/2016,Genclerbirligi,Karabükspor,250 miles €,Libre
19152,3000.0,15/16,07/08/2015,Zulte Waregem,Genclerbirligi,500 miles €,Libre
19153,3000.0,11/12,01/07/2011,SønderjyskE,Zulte Waregem,900 miles €,200 miles €
19154,3000.0,09/10,01/01/2010,Helsingborgs IF,SønderjyskE,400 miles €,Libre
19155,3000.0,06/07,01/02/2007,Brentford,Helsingborgs IF,500 miles €,Libre
19156,3000.0,05/06,01/07/2005,FC Arsenal,Brentford,500 miles €,Libre
19157,3000.0,01/02,01/07/2001,Fylkir,FC Arsenal,-,Libre
19158,3001.0,16/17,01/07/2016,Trabzonspor,Karabükspor,500 miles €,Libre
19159,3001.0,14/15,06/08/2014,Guingamp,Trabzonspor,750 miles €,Libre
19160,3001.0,11/12,01/07/2011,US Boulogne,Guingamp,600 miles €,Libre
19161,3001.0,10/11,01/07/2010,Tours FC,US Boulogne,"1,20 mill. €",Libre
19162,3001.0,07/08,30/01/2008,Montpellier,Tours FC,50 miles €,Libre
19163,3001.0,03/04,01/07/2003,HSC Montpellier B,Montpellier,-,-
19164,3002.0,16/17,21/07/2016,Sivasspor,Karabükspor,600 miles €,Libre
19165,3002.0,15/16,08/01/2016,TJ Teda,Sivasspor,"1,20 mill. €",Libre
19166,3002.0,15/16,06/07/2015,Steaua Bucarest,TJ Teda,"2,30 mill. €","1,00 mill. €"
19167,3002.0,09/10,07/08/2009,Arges Pitesti,Steaua Bucarest,"2,25 mill. €","1,80 mill. €"
19168,3002.0,05/06,30/06/2006,CS Mioveni,Arges Pitesti,-,Fin de préstamo
19169,3002.0,05/06,01/01/2006,Arges Pitesti,CS Mioveni,-,Préstamo
19170,3002.0,03/04,01/07/2003,FC Arges Pitesti U19,Arges Pitesti,-,-
19171,3003.0,16/17,17/01/2017,Dnipro,Karabükspor,700 miles €,300 miles €
19172,3003.0,14/15,01/01/2015,Dnipro II,Dnipro,-,-
19173,3003.0,12/13,01/07/2012,Metalurh Z. U17,Dnipro II,-,?
19174,3004.0,15/16,23/07/2015,Balikesirspor,Karabükspor,600 miles €,Libre
19175,3004.0,13/14,01/07/2013,Bursaspor II,Balikesirspor,200 miles €,Libre
19176,3004.0,12/13,30/06/2013,Inegölspor,Bursaspor II,200 miles €,Fin de préstamo
19177,3004.0,12/13,13/08/2012,Bursaspor II,Inegölspor,150 miles €,Préstamo
19178,3004.0,11/12,30/06/2012,Sanliurfaspor,Bursaspor II,150 miles €,Fin de préstamo
19179,3004.0,11/12,24/08/2011,Bursaspor II,Sanliurfaspor,50 miles €,Préstamo
19180,3004.0,09/10,01/07/2009,Bursaspor Jgd,Bursaspor II,-,-
19181,3004.0,05/06,01/09/2005,Arabayatagi Jgd,Bursaspor Jgd,-,Libre
19182,3005.0,16/17,26/08/2016,FK Gabala,Karabükspor,"1,50 mill. €",Libre
19183,3005.0,15/16,27/07/2015,Balikesirspor,FK Gabala,"2,00 mill. €",Libre
19184,3005.0,14/15,30/01/2015,HNK Rijeka,Balikesirspor,"3,00 mill. €",?
19185,3005.0,14/15,17/09/2014,Genclerbirligi,HNK Rijeka,"4,00 mill. €",Libre
19186,3005.0,10/11,01/07/2010,HNK Sibenik,Genclerbirligi,"2,50 mill. €","2,20 mill. €"
19187,3005.0,07/08,01/07/2007,NK Iskra Bugojno,HNK Sibenik,-,10 miles €
19188,3005.0,05/06,01/07/2006,Iskra Bugojno,NK Iskra Bugojno,-,-
19189,3006.0,16/17,16/08/2016,Chievo Verona,Karabükspor,"1,70 mill. €",Préstamo
19190,3006.0,15/16,30/06/2016,Antalyaspor,Chievo Verona,"2,00 mill. €",Fin de préstamo
19191,3006.0,15/16,16/07/2015,Chievo Verona,Antalyaspor,"1,00 mill. €",Préstamo
19192,3006.0,14/15,30/06/2015,Sassuolo,Chievo Verona,"1,20 mill. €",Fin de préstamo
19193,3006.0,14/15,02/02/2015,Chievo Verona,Sassuolo,"1,20 mill. €",Préstamo
19194,3006.0,13/14,01/07/2013,Genoa CFC,Chievo Verona,"1,60 mill. €","1,50 mill. €"
19195,3006.0,12/13,30/06/2013,Modena FC,Genoa CFC,"1,60 mill. €",Fin de préstamo
19196,3006.0,12/13,27/08/2012,Genoa CFC,Modena FC,"1,00 mill. €",Préstamo
19197,3006.0,12/13,01/07/2012,Padova,Genoa CFC,"1,00 mill. €","1,50 mill. €"
19198,3006.0,11/12,01/07/2011,Genoa CFC,Padova,600 miles €,"1,50 mill. €"
19199,3006.0,10/11,30/06/2011,Torino,Genoa CFC,600 miles €,Fin de préstamo
19200,3006.0,10/11,01/07/2010,Genoa U19,Torino,75 miles €,Préstamo
19201,3006.0,07/08,01/07/2007,NK Domzale U19,Genoa U19,-,150 miles €
19202,3007.0,15/16,30/06/2016,Konyaspor,Karabükspor,"3,20 mill. €",Fin de préstamo
19203,3007.0,15/16,24/07/2015,Karabükspor,Konyaspor,"3,50 mill. €",Préstamo
19204,3007.0,14/15,01/07/2014,Gaziantepspor,Karabükspor,"3,00 mill. €",?
19205,3007.0,12/13,15/01/2013,Lechia,Gaziantepspor,"1,75 mill. €",Libre
19206,3007.0,10/11,01/01/2011,Rosenborg BK,Lechia,500 miles €,Libre
19207,3007.0,10/11,01/12/2010,Lechia,Rosenborg BK,500 miles €,Fin de préstamo
19208,3007.0,10/11,01/08/2010,Rosenborg BK,Lechia,500 miles €,Tarifa de préstamo:50 miles €
19209,3007.0,06/07,01/01/2007,Raja Cas. U19,Rosenborg BK,150 miles €,Libre
19210,3008.0,16/17,29/07/2016,Trabzonspor,Karabükspor,"2,00 mill. €",Spielertausch
19211,3008.0,15/16,30/06/2016,Montpellier,Trabzonspor,"2,00 mill. €",Fin de préstamo
19212,3008.0,15/16,31/08/2015,Trabzonspor,Montpellier,"2,50 mill. €",Tarifa de préstamo:950 miles €
19213,3008.0,14/15,01/09/2014,Guingamp,Trabzonspor,"2,75 mill. €","2,50 mill. €"
19214,3008.0,11/12,22/07/2011,US Boulogne,Guingamp,500 miles €,?
19215,3008.0,09/10,22/01/2010,Clermont Foot,US Boulogne,750 miles €,?
19216,3008.0,08/09,01/07/2008,Villemomble Sports,Clermont Foot,-,Libre
19217,3008.0,06/07,01/07/2006,SC Amiens B,Villemomble Sports,-,Libre
19218,3008.0,05/06,01/07/2005,Beauvais,SC Amiens B,-,Libre
19219,3008.0,04/05,01/07/2004,Beauvais U19,Beauvais,-,-
19220,3009.0,16/17,04/01/2017,Shakhtar D.,Karabükspor,"1,80 mill. €",Libre
19221,3009.0,16/17,01/07/2016,Kuban Krasnodar,Shakhtar D.,"3,00 mill. €",Libre
19222,3009.0,15/16,25/02/2016,Dnipro,Kuban Krasnodar,"4,50 mill. €",Libre
19223,3009.0,12/13,29/08/2012,Shakhtar D.,Dnipro,"5,00 mill. €",?
19224,3009.0,11/12,01/07/2011,Dnipro,Shakhtar D.,"5,00 mill. €","2,50 mill. €"
19225,3009.0,09/10,24/07/2009,Shakhtar D.,Dnipro,"4,25 mill. €","5,00 mill. €"
19226,3009.0,07/08,30/06/2008,Arsenal Kyiv,Shakhtar D.,"2,25 mill. €",Fin de préstamo
19227,3009.0,06/07,01/07/2006,Shakhtar D.,Arsenal Kyiv,-,Préstamo
19228,3009.0,05/06,01/01/2006,Shakhtar II,Shakhtar D.,-,-
19229,3009.0,01/02,01/07/2001,Shakhtar Donetsk U17,Shakhtar II,-,-
19230,3010.0,15/16,23/07/2015,Dinamo Bucarest,Karabükspor,"1,50 mill. €",200 miles €
19231,3010.0,13/14,30/06/2014,Sassuolo,Dinamo Bucarest,"2,00 mill. €",Fin de préstamo
19232,3010.0,13/14,09/07/2013,Dinamo Bucarest,Sassuolo,"3,20 mill. €",Tarifa de préstamo:500 miles €
19233,3010.0,09/10,01/09/2009,Astra Ploiesti,Dinamo Bucarest,300 miles €,Fin de préstamo
19234,3010.0,08/09,01/07/2008,Dinamo II,Astra Ploiesti,50 miles €,Préstamo
19235,3010.0,07/08,01/07/2007,Dinamo Bukarest U19,Dinamo II,-,-
19236,3011.0,16/17,01/07/2016,Osmanlispor,Karabükspor,"2,25 mill. €",?
19237,3011.0,14/15,01/09/2014,Alanyaspor,Osmanlispor,"1,00 mill. €",?
19238,3011.0,14/15,20/08/2014,Gaziantep BB,Alanyaspor,"1,00 mill. €",Libre
19239,3011.0,09/10,01/07/2009,Gaskispor,Gaziantep BB,-,Libre
19240,3011.0,07/08,07/01/2008,Kahramanmaras,Gaskispor,-,Libre
19241,3011.0,04/05,26/01/2005,K.Maras Jugend,Kahramanmaras,-,-
19242,3012.0,15/16,01/07/2015,Hammarby IF,Genclerbirligi,400 miles €,975 miles €
19243,3012.0,07/08,01/01/2008,Ystads IF,Hammarby IF,-,?
19244,3013.0,16/17,01/07/2016,Mersin IY,Genclerbirligi,900 miles €,Libre
19245,3013.0,14/15,24/07/2014,Sivasspor,Mersin IY,100 miles €,Libre
19246,3013.0,11/12,20/07/2011,Ofspor,Sivasspor,-,Libre
19247,3013.0,08/09,02/02/2009,Iskenderun D.C.,Ofspor,-,Libre
19248,3013.0,08/09,01/07/2008,Körfez I. Jgd,Iskenderun D.C.,-,-
19249,3013.0,05/06,07/09/2005,Desconocido,Körfez I. Jgd,-,Libre
19250,3013.0,03/04,12/09/2003,Antalyaspor Jgd,Desconocido,-,Libre
19251,3013.0,99/00,23/03/2000,Desconocido,Antalyaspor Jgd,-,Libre
19252,3014.0,16/17,17/08/2016,Hacettepe,Genclerbirligi,50 miles €,Libre
19253,3014.0,11/12,22/08/2011,G.Birligi Jgd.,Hacettepe,-,Libre
19254,3014.0,10/11,30/06/2011,Hacettepe Jgd.,G.Birligi Jgd.,-,Fin de préstamo
19255,3014.0,10/11,26/08/2010,G.Birligi Jgd.,Hacettepe Jgd.,-,Préstamo
19256,3015.0,16/17,04/01/2017,Coritiba FC,Genclerbirligi,750 miles €,Libre
19257,3015.0,10/11,01/01/2011,Coritiba FC B,Coritiba FC,-,-
19258,3016.0,15/16,14/01/2016,Dinamo Minsk,Genclerbirligi,900 miles €,Libre
19259,3016.0,10/11,11/01/2011,KS Samara,Dinamo Minsk,500 miles €,75 miles €
19260,3016.0,10/11,31/12/2010,Naftan,KS Samara,500 miles €,Fin de préstamo
19261,3016.0,09/10,18/07/2009,KS Samara,Naftan,150 miles €,Préstamo
19262,3016.0,07/08,29/01/2008,Naftan,KS Samara,-,250 miles €
19263,3016.0,06/07,01/01/2007,Novopolotsk U19,Naftan,-,-
19264,3017.0,13/14,12/07/2013,FC Oss,Genclerbirligi,100 miles €,35 miles €
19265,3017.0,12/13,16/07/2012,Veendam,FC Oss,50 miles €,Libre
19266,3017.0,09/10,01/07/2009,SC Veendam II,BV Veendam,-,-
19267,3017.0,08/09,01/07/2008,SC Veendam U19,SC Veendam II,-,-
19268,3018.0,13/14,12/08/2013,Hacettepe,Genclerbirligi,50 miles €,Libre
19269,3018.0,11/12,22/08/2011,Genclerbirligi,Hacettepe,50 miles €,Libre
19270,3018.0,10/11,20/08/2010,G.Birligi II,Genclerbirligi,-,-
19271,3018.0,09/10,01/07/2009,G.Birligi Jgd.,G.Birligi II,-,-
19272,3019.0,16/17,31/01/2017,Kayserispor,Genclerbirligi,500 miles €,Libre
19273,3019.0,16/17,01/07/2016,Eskisehirspor,Kayserispor,900 miles €,Libre
19274,3019.0,15/16,13/08/2015,K. Erciyesspor,Eskisehirspor,900 miles €,Libre
19275,3019.0,14/15,22/08/2014,Karabükspor,K. Erciyesspor,"1,00 mill. €",Libre
19276,3019.0,13/14,30/06/2014,Mersin IY,Karabükspor,700 miles €,Fin de préstamo
19277,3019.0,13/14,06/09/2013,Karabükspor,Mersin IY,500 miles €,Préstamo
19278,3019.0,11/12,06/01/2012,Adanaspor,Karabükspor,750 miles €,?
19279,3019.0,09/10,01/07/2009,Galatasaray II,Adanaspor,200 miles €,150 miles €
19280,3019.0,08/09,30/06/2009,Beylerbeyi,Galatasaray II,200 miles €,Fin de préstamo
19281,3019.0,08/09,02/02/2009,Galatasaray II,Beylerbeyi,200 miles €,Préstamo
19282,3019.0,08/09,01/02/2009,Ankaragücü,Galatasaray II,200 miles €,Fin de préstamo
19283,3019.0,08/09,01/09/2008,Galatasaray II,Ankaragücü,300 miles €,Préstamo
19284,3019.0,07/08,30/06/2008,Rizespor,Galatasaray II,300 miles €,Fin de préstamo
19285,3019.0,07/08,16/01/2008,Galatasaray II,Rizespor,100 miles €,Préstamo
19286,3019.0,07/08,15/01/2008,Manisaspor,Galatasaray II,100 miles €,Fin de préstamo
19287,3019.0,07/08,03/09/2007,Galatasaray II,Manisaspor,500 miles €,Préstamo
19288,3020.0,14/15,26/08/2014,Hacettepe,Genclerbirligi,-,Libre
19289,3020.0,11/12,12/01/2012,G.Birligi II,Hacettepe,-,Libre
19290,3020.0,11/12,01/07/2011,G.Birligi Jgd.,G.Birligi II,-,-
19291,3020.0,10/11,06/09/2010,Hacettepe Jgd.,G.Birligi Jgd.,-,Libre
19292,3020.0,07/08,30/08/2007,G.Birligi Jgd.,Hacettepe Jgd.,-,Libre
19293,3021.0,16/17,12/07/2016,Kasimpasa,Genclerbirligi,400 miles €,Libre
19294,3021.0,13/14,03/07/2013,Fenerbahce,Kasimpasa,"1,80 mill. €","1,00 mill. €"
19295,3021.0,11/12,01/07/2011,Genclerbirligi,Fenerbahce,"4,00 mill. €","3,50 mill. €"
19296,3021.0,09/10,01/07/2009,G.Birligi II,Genclerbirligi,"1,50 mill. €",-
19297,3021.0,08/09,30/06/2009,Hacettepe,G.Birligi II,"1,50 mill. €",Fin de préstamo
