,Avatar,Nombre,Nombre_Completo,Dorsal,Nacionalidad,bandera_pais,valor,Equipo,Altura,Pie,Edad,Fecha_nacimiento,Contrato_hasta,Posicion,Fichado,Agente,Lugar_nacimiento,Proveedror
2513,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Alexander Djiku,-,23,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,800 miles € ,95.0,"1,82m",derecho,22,09/08/1994,30.06.2019,Defensa - Lateral derecho,01/07/2015,GROUPE USM,Montpellier  ,-
2514,tmssl.akamaized.net//bilder/spielerfotos/s_44688_595_2012_1.jpg?lm=0,Gilles Cioni,-,29,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,95.0,"1,65m",derecho,32,14/06/1984,30.06.2018,Defensa - Lateral derecho,01/07/2011,-,Bastia  ,-
2515,tmssl.akamaized.net//bilder/spielerfotos/s_44686_595_2012_1.jpg?lm=0,Yannick Cahuzac,-,18,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",95.0,"1,78m",izquierdo,32,18/01/1985,30.06.2019,Medio campo - Pivote,01/07/2005,GROUPE USM,Ajaccio  ,-
2516,tmssl.akamaized.net//bilder/spielerfotos/s_80191_3614_2012_1.jpg?lm=0,Mehdi Mostefa,Mehdi Mostefa Sbaa,14,Argelia,//tmssl.akamaized.net//images/flagge/verysmall/4.png?lm=1396275450,500 miles € ,95.0,"1,81m",derecho,33,30/08/1983,30.06.2018,Medio campo - Pivote,27/08/2015,CH Conseil et Management,Dijon  ,-
2517,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Abdoulaye Keita,-,12,Malí,//tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1396275477,300 miles € ,95.0,"1,75m",derecho,23,05/01/1994,30.06.2017,Medio campo - Pivote,01/07/2014,-,Bamako  ,-
2518,tmssl.akamaized.net//bilder/spielerfotos/s_60578_1421_2013_10_10_1.jpg?lm=0,Prince Oniangué,-,15,Congo,//tmssl.akamaized.net//images/flagge/verysmall/85.png?lm=1396275478,"2,00 mill. € ",95.0,"1,88m",derecho,28,04/11/1988,30.06.2017,Medio campo - Medio centro,16/01/2017,World Soccer Star GMBH,Paris  ,-
2519,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Lassana Coulibaly,-,25,Malí,//tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1396275477,"1,50 mill. € ",95.0,"1,75m",derecho,20,10/04/1996,30.06.2019,Medio campo - Medio centro,07/08/2015,-,Bamako  ,-
2520,tmssl.akamaized.net//bilder/spielerfotos/s_170478_273_2012_1.jpg?lm=0,Axel Ngando,Axel Ngando Elessa,19,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",95.0,"1,79m",izquierdo,23,13/07/1993,30.06.2018,Medio campo - Medio centro ofensivo,31/08/2015,Barret &amp; Bauer,Asnières-sur-Seine  ,-
2521,tmssl.akamaized.net//bilder/spielerfotos/s_202318_32344_2012_1.jpg?lm=0,Farid Boulaya,-,22,Argelia,//tmssl.akamaized.net//images/flagge/verysmall/4.png?lm=1396275450,"1,00 mill. € ",95.0,"1,80m",derecho,23,25/02/1993,30.06.2020,Medio campo - Medio centro ofensivo,31/08/2016,-,Vitrolles  ,-
2522,tmssl.akamaized.net//images/portrait/header/157500-1448527213.jpg?lm=1448527268,Lenny Nangis,-,11,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,75 mill. € ",95.0,"1,72m",derecho,22,24/03/1994,30.06.2017,Delantero - Extremo izquierdo,29/07/2016,Miembro de su familia,Basse-Terre  ,-
2523,tmssl.akamaized.net//bilder/spielerfotos/s_5457_1423_2012_1.jpg?lm=0,Gaël Danic,-,8,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,95.0,"1,76m",izquierdo,35,19/11/1981,30.06.2017,Delantero - Extremo izquierdo,30/01/2015,-,Vannes  ,-
2524,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Geoffrey Acheampong,Geoffrey Kofi Acheampong,21,Ghana,//tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1396275450,150 miles € ,95.0,"1,80m",-,20,28/01/1997,-,Delantero - Extremo izquierdo,01/07/2016,-,Sunyani  ,-
2525,tmssl.akamaized.net//images/portrait/header/272642-1442822046.jpg?lm=1442822065,Allan Saint-Maximin,Allan Irénée Saint-Maximin,10,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"3,00 mill. € ",95.0,"1,73m",derecho,19,12/03/1997,30.06.2017,Delantero - Extremo derecho,29/07/2016,Marco Kirdemir,Châtenay-Malabry  ,Nike
2526,tmssl.akamaized.net//bilder/spielerfotos/s_137438_3856_2012_1.jpg?lm=0,Sadio Diallo,Abdoulaye Sadio Diallo,2,Guina,//tmssl.akamaized.net//images/flagge/verysmall/59.png?lm=1396275478,"1,75 mill. € ",95.0,"1,82m",derecho,26,28/12/1990,30.06.2018,Delantero - Media punta,01/07/2015,Sin resolverse,Conakry  ,-
2527,tmssl.akamaized.net//images/portrait/header/291110-1444910191.jpg?lm=1444910209,Enzo Crivelli,-,27,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"3,50 mill. € ",95.0,"1,84m",derecho,22,06/02/1995,30.06.2017,Delantero - Delantero centro,03/08/2016,EW Management GmbH,Rouen  ,-
2528,tmssl.akamaized.net//bilder/spielerfotos/s_189940_3911_2012_1.jpg?lm=0,Florian Raspentino,-,9,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",95.0,"1,79m",derecho,27,06/06/1989,30.06.2017,Delantero - Delantero centro,31/08/2015,-,Marignane  ,-
2529,tmssl.akamaized.net//bilder/spielerfotos/s_53306_855_2012_1.jpg?lm=0,Guy Ndy Assembé,Guy Roland Ndy Assembé,16,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,"1,00 mill. € ",96.0,"1,85m",derecho,30,28/02/1986,-,Portero,15/07/2011,-,Yaoundé  ,-
2530,tmssl.akamaized.net//bilder/spielerfotos/s_129561_14178_2012_1.jpg?lm=0,Sergey Chernik,Черник Сергей Викторович,1,Bielorrusia,//tmssl.akamaized.net//images/flagge/verysmall/18.png?lm=1396275478,950 miles € ,96.0,"1,87m",derecho,28,20/07/1988,30.06.2019,Portero,01/07/2016,NCH Sportmanagement GmbH,Grodno  ,-
2531,tmssl.akamaized.net//images/portrait/header/302314-1461141748.jpg?lm=1461141814,Alexandre Menay,-,30,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,250 miles € ,96.0,"1,85m",-,20,05/07/1996,30.06.2017,Portero,01/07/2016,-,-,-
2532,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Erick Cabaco,Erick Cathriel Cabaco Almada,24,Uruguay,//tmssl.akamaized.net//images/flagge/verysmall/179.png?lm=1396275478,"1,50 mill. € ",96.0,"1,86m",derecho,21,19/04/1995,30.06.2017,Defensa - Defensa central,27/08/2016,Sin agente,Montevideo  ,-
2533,tmssl.akamaized.net//bilder/spielerfotos/s_16353_20_2013_08_08_1.jpg?lm=0,Mickaël Chrétien Basser,ميكائيل كريتيان بصير,20,Marruecos,//tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1396275477,800 miles € ,96.0,"1,79m",derecho,32,10/07/1984,30.06.2018,Defensa - Defensa central,24/07/2015,B.E.S.D. Sportsmanagement GmbH,Nancy  ,-
2534,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Modou Diagne,-,4,Senegal,//tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1396275486,600 miles € ,96.0,"1,88m",derecho,23,03/01/1994,30.06.2019,Defensa - Defensa central,01/07/2014,CH Conseil et Management,-,-
2535,tmssl.akamaized.net//bilder/spielerfotos/s_56802_1159_2013_01_10_1.jpg?lm=0,Vincent Muratori,-,26,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,900 miles € ,96.0,"1,78m",izquierdo,29,03/08/1987,30.06.2019,Defensa - Lateral izquierdo,31/07/2012,ISI/MARNEB,Orange  ,-
2536,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Tobias Badila,Tobias Badila Kouendolo,3,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,600 miles € ,96.0,"1,81m",izquierdo,23,12/05/1993,30.06.2018,Defensa - Lateral izquierdo,01/07/2013,-,Dijon  ,-
2537,tmssl.akamaized.net//images/portrait/header/357072-1432650477.jpg?lm=1433144439,Faitout Maouassa,Christ-Emmanuel Faitout Maouassa,17,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,96.0,"1,70m",izquierdo,18,06/07/1998,30.06.2019,Defensa - Lateral izquierdo,01/07/2015,-,Villepinte  ,-
2538,tmssl.akamaized.net//bilder/spielerfotos/s_77348_3161_2012_1.jpg?lm=0,Julien Cetout,-,28,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,50 mill. € ",96.0,"1,81m",derecho,29,02/01/1988,30.06.2019,Defensa - Lateral derecho,20/08/2014,Sin agente,Chartres  ,-
2539,tmssl.akamaized.net//bilder/spielerfotos/s_109720_1164_2012_1.jpg?lm=0,Joffrey Cuffaut,-,14,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,750 miles € ,96.0,"1,80m",derecho,28,15/03/1988,30.06.2018,Defensa - Lateral derecho,01/07/2013,-,Méru  ,-
2540,tmssl.akamaized.net//images/portrait/header/66791-1480931050.jpg?lm=1480931063,Diallo Guidileye,-,18,Mauritania,//tmssl.akamaized.net//images/flagge/verysmall/108.png?lm=1396275478,850 miles € ,96.0,"1,81m",derecho,27,30/12/1989,30.06.2019,Medio campo - Pivote,15/07/2015,CH Conseil et Management,Djadijibiné  ,-
2541,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Vincent Marchetti,-,8,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,800 miles € ,96.0,"1,81m",izquierdo,19,04/07/1997,30.06.2020,Medio campo - Pivote,16/07/2016,-,-,-
2542,tmssl.akamaized.net//bilder/spielerfotos/s_1327_379_2013_09_26_1.jpg?lm=0,Alou Diarra,-,5,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,400 miles € ,96.0,"1,89m",derecho,35,15/07/1981,30.06.2017,Medio campo - Pivote,01/09/2016,Janos Toth,Villepinte  ,-
2543,tmssl.akamaized.net//bilder/spielerfotos/s_5406_1082_2012_1.jpg?lm=0,Benoît Pedretti,-,25,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,250 miles € ,96.0,"1,78m",derecho,36,12/11/1980,30.06.2017,Medio campo - Pivote,01/08/2015,Jean-Pierre Bernès,Audincourt  ,-
2544,tmssl.akamaized.net//images/portrait/header/265569-1459518247.jpg?lm=1459518263,Youssef Aït Bennasser,-,6,Marruecos,//tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1396275477,"2,50 mill. € ",96.0,"1,84m",derecho,20,07/07/1996,30.06.2017,Medio campo - Medio centro,02/07/2016,Soccerdreamz Sportconsulting,Toul  ,-
2545,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Serge N'Guessan,Serge Yao N'Guessan,13,Costa de Marfil,//tmssl.akamaized.net//images/flagge/verysmall/38.png?lm=1396275488,600 miles € ,96.0,"1,69m",derecho,22,17/12/1994,30.06.2020,Medio campo - Medio centro,01/07/2016,-,-,-
2546,tmssl.akamaized.net//bilder/spielerfotos/s_170916_1416_2010_1.jpg?lm=0,Loïc Puyo,-,19,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,800 miles € ,96.0,"1,82m",izquierdo,28,19/12/1988,30.06.2017,Delantero - Extremo izquierdo,07/07/2015,-,Orléans  ,-
2547,tmssl.akamaized.net//bilder/spielerfotos/s_205519_23658_2012_1.jpg?lm=0,Karim Coulibaly,Abdou Karim Coulibaly,11,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,96.0,"1,84m",izquierdo,23,03/06/1993,30.06.2018,Delantero - Extremo izquierdo,01/07/2013,Carrierefoot,Bakel  ,-
2548,tmssl.akamaized.net//bilder/spielerfotos/s_39924_1080_2012_1.jpg?lm=0,Anthony Robic,-,7,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",96.0,"1,81m",derecho,30,05/03/1986,30.06.2017,Delantero - Extremo derecho,01/07/2015,CLK FOOT,Marseille  ,-
2549,tmssl.akamaized.net//bilder/spielerfotos/s_43942_36_2010_2.jpg?lm=0,Issiar Dia,-,10,Senegal,//tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1396275486,900 miles € ,96.0,"1,73m",derecho,29,08/06/1987,30.06.2017,Delantero - Extremo derecho,31/08/2016,Mondial Promotion,Sèvres  ,-
2550,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Alexis Busin,-,27,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,700 miles € ,96.0,"1,76m",derecho,21,07/09/1995,30.06.2017,Delantero - Extremo derecho,01/07/2014,-,Boulogne-sur-Mer  ,-
2551,tmssl.akamaized.net//bilder/spielerfotos/s_127098_1160_2012_1.jpg?lm=0,Anthony Koura,-,23,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,25 mill. € ",96.0,"1,80m",derecho,23,06/05/1993,30.06.2019,Delantero - Delantero centro,05/07/2016,Mamadou Bakayoko,Le Mans  ,-
2552,tmssl.akamaized.net//bilder/spielerfotos/s_75645_11300_2012_1.jpg?lm=0,Maurice Dalé,Maurice Junior Dalé,9,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",96.0,"1,85m",derecho,31,12/07/1985,30.06.2018,Delantero - Delantero centro,01/07/2014,-,Martigues  ,-
2553,tmssl.akamaized.net//images/portrait/header/23952-1458740433.jpg?lm=1458740444,Christophe Mandanne,-,12,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",96.0,"1,72m",derecho,32,07/02/1985,30.06.2017,Delantero - Delantero centro,05/07/2016,-,Toulouse  ,-
2554,tmssl.akamaized.net//bilder/spielerfotos/s_5345_273_2010_1.jpg?lm=0,Youssouf Hadji,يوسف حجي,15,Marruecos,//tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1396275477,250 miles € ,96.0,"1,83m",derecho,36,25/02/1980,30.06.2017,Delantero - Delantero centro,01/07/2014,B.E.S.D. Sportsmanagement GmbH,Ifrane Atlas Saghir  ,-
2555,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Yann Mabella,-,22,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,96.0,"1,82m",derecho,20,22/02/1996,30.06.2019,Delantero - Delantero centro,01/07/2016,-,Toulouse  ,-
2556,tmssl.akamaized.net//bilder/spielerfotos/s_190786_2969_2012_1.jpg?lm=0,Baptiste Reynet,-,30,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,00 mill. € ",97.0,"1,85m",derecho,26,28/10/1990,30.06.2020,Portero,02/02/2015,-,Romans  ,-
2557,tmssl.akamaized.net//bilder/spielerfotos/s_124901_3161_2012_2.jpg?lm=0,Benjamin Leroy,-,1,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,850 miles € ,97.0,"1,84m",derecho,27,07/04/1989,30.06.2019,Portero,01/07/2016,CLK FOOT,Cucq  ,-
2558,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Bobby Allain,-,16,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,100 miles € ,97.0,"1,85m",derecho,25,28/11/1991,30.06.2017,Portero,14/08/2016,-,-,-
2559,tmssl.akamaized.net//images/portrait/header/168088-1469277057.jpg?lm=1469277260,Ádám Lang,-,2,Hungría,//tmssl.akamaized.net//images/flagge/verysmall/178.png?lm=1396275450,"1,00 mill. € ",97.0,"1,88m",derecho,24,17/01/1993,30.06.2019,Defensa - Defensa central,31/08/2016,Csaba Czegledy,Veszprém  ,-
2560,tmssl.akamaized.net//bilder/spielerfotos/s_199704_11300_2012_1.jpg?lm=0,Yunis Abdelhamid,يونس عبد الحميد,21,Marruecos,//tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1396275477,"1,00 mill. € ",97.0,"1,90m",derecho,29,28/09/1987,30.06.2019,Defensa - Defensa central,01/07/2016,-,Montpellier  ,-
2561,tmssl.akamaized.net//bilder/spielerfotos/s_49804_1159_2013_01_10_1.jpg?lm=0,Jordan Lotiès,-,4,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,97.0,"1,90m",derecho,32,05/08/1984,30.06.2017,Defensa - Defensa central,30/01/2016,-,Clermont-Ferrand  ,-
2562,tmssl.akamaized.net//bilder/spielerfotos/s_5543_2969_2012_2.jpg?lm=0,Cédric Varrault,-,27,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,250 miles € ,97.0,"1,82m",derecho,37,30/01/1980,30.06.2017,Defensa - Defensa central,01/07/2011,Sin resolverse,Blois  ,-
2563,tmssl.akamaized.net//bilder/spielerfotos/s_57358_1420_2012_1.jpg?lm=0,Arnold Bouka Moutou,-,25,Congo,//tmssl.akamaized.net//images/flagge/verysmall/85.png?lm=1396275478,875 miles € ,97.0,"1,78m",izquierdo,28,28/11/1988,30.06.2019,Defensa - Lateral izquierdo,01/07/2016,-,Reims  ,-
2564,tmssl.akamaized.net//bilder/spielerfotos/s_191407_819_2012_1.jpg?lm=0,Oussama Haddadi,اسامة الحدادي,5,Túnez,//tmssl.akamaized.net//images/flagge/verysmall/173.png?lm=1396275477,400 miles € ,97.0,"1,84m",izquierdo,25,28/01/1992,30.06.2017,Defensa - Lateral izquierdo,30/01/2017,SAO,Tunis  ,-
2565,tmssl.akamaized.net//images/portrait/header/23874-1449578201.jpg?lm=1449578214,Vincent Rüfli,-,23,Suiza,//tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1396275450,800 miles € ,97.0,"1,83m",derecho,29,22/01/1988,30.06.2018,Defensa - Lateral derecho,04/08/2016,GROUPE USM,Carouge  ,Nike
2566,tmssl.akamaized.net//bilder/spielerfotos/s_216499_2580_2012_1.jpg?lm=0,Fouad Chafik,فؤاد شفيق,26,Marruecos,//tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1396275477,800 miles € ,97.0,"1,83m",derecho,30,16/10/1986,30.06.2018,Defensa - Lateral derecho,01/07/2016,-,Pierrelatte  ,-
2567,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Valentin Rosier,-,19,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,97.0,"1,75m",derecho,20,19/08/1996,30.06.2019,Defensa - Lateral derecho,01/07/2016,-,-,-
2568,tmssl.akamaized.net//bilder/spielerfotos/s_231025_2969_2012_2.jpg?lm=0,Jordan Marié,-,14,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,900 miles € ,97.0,"1,77m",derecho,25,29/09/1991,30.06.2018,Medio campo - Pivote,14/02/2013,GROUPE USM,Epinal  ,-
2569,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Guillaume Sarrabayrouse,-,6,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,97.0,"1,80m",-,19,14/06/1997,30.06.2019,Medio campo - Pivote,01/07/2016,-,-,-
2570,tmssl.akamaized.net//bilder/spielerfotos/s_111036_265_2013_08_01_1.jpg?lm=0,Mehdi Abeid,-,17,Argelia,//tmssl.akamaized.net//images/flagge/verysmall/4.png?lm=1396275450,"1,00 mill. € ",97.0,"1,78m",derecho,24,06/08/1992,30.06.2019,Medio campo - Medio centro,31/08/2016,Sin resolverse,Montreuil  ,-
2571,tmssl.akamaized.net//bilder/spielerfotos/s_259350_3301_2013_03_22_1.jpg?lm=0,Chang-Hoon Kwon,권창훈,22,Corea del Sur,//tmssl.akamaized.net//images/flagge/verysmall/87.png?lm=1396275477,900 miles € ,97.0,"1,74m",izquierdo,22,30/06/1994,30.06.2021,Medio campo - Medio centro,18/01/2017,Apertura Sports GmbH,Seoul  ,-
2572,tmssl.akamaized.net//bilder/spielerfotos/s_231916_2580_2012_1.jpg?lm=0,Anthony Belmonte,-,3,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,450 miles € ,97.0,"1,85m",derecho,21,16/10/1995,30.06.2018,Medio campo - Medio centro,01/07/2015,-,Istres  ,-
2573,tmssl.akamaized.net//images/portrait/header/5348-1448526491.jpg?lm=1448526600,Florent Balmont,-,15,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,300 miles € ,97.0,"1,68m",derecho,37,02/02/1980,30.06.2018,Medio campo - Medio centro,08/07/2016,Frederic Guerra,Sainte-Foy-lès-Lyon  ,-
2574,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Pierre Lees Melou,-,8,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",97.0,"1,85m",derecho,23,25/05/1993,30.06.2019,Medio campo - Medio centro ofensivo,01/07/2015,CLK FOOT,Langon  ,-
2575,tmssl.akamaized.net//images/portrait/header/77834-1448526583.jpg?lm=1448526616,Marvin Martin,-,13,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,800 miles € ,97.0,"1,71m",derecho,29,10/01/1988,30.06.2017,Medio campo - Medio centro ofensivo,13/07/2016,Miembro de su familia,Paris  ,-
2576,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Dylan Bahamboula,-,24,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,800 miles € ,97.0,"1,85m",derecho,21,22/05/1995,30.06.2019,Medio campo - Medio centro ofensivo,04/07/2016,S&amp;I; LTD,Grigny  ,-
2577,tmssl.akamaized.net//bilder/spielerfotos/s_80173_1147_2012_1.jpg?lm=0,Frédéric Sammaritano,-,18,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",97.0,"1,62m",derecho,30,23/03/1986,30.06.2017,Delantero - Extremo izquierdo,01/07/2015,EUROPE SPORTS GROUP,Vannes  ,-
2578,tmssl.akamaized.net//bilder/spielerfotos/s_170966_8152_2012_1.jpg?lm=0,Jérémie Bela,-,10,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,25 mill. € ",97.0,"1,73m",derecho,23,08/04/1993,30.06.2018,Delantero - Extremo derecho,23/01/2014,Sport Avenir Management International,Melun  ,-
2579,tmssl.akamaized.net//bilder/spielerfotos/s_137841_762_2012_1.jpg?lm=0,Romain Amalfitano,-,20,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,900 miles € ,97.0,"1,75m",derecho,27,27/08/1989,30.06.2017,-,01/07/2014,-,Nizza  ,-
2580,tmssl.akamaized.net//images/portrait/header/126552-1481537677.jpg?lm=1481537693,Loïs Diony,-,9,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,75 mill. € ",97.0,"1,83m",derecho,24,20/12/1992,30.06.2019,Delantero - Delantero centro,29/01/2014,CH Conseil et Management,Mont-de-Marsan  ,-
2581,tmssl.akamaized.net//bilder/spielerfotos/s_216426_2969_2012_2.jpg?lm=0,Julio Tavares,-,11,Cabo Verde,//tmssl.akamaized.net//images/flagge/verysmall/32.png?lm=1396275486,"1,75 mill. € ",97.0,"1,87m",derecho,28,19/11/1988,30.06.2018,Delantero - Delantero centro,30/07/2012,StarFactory Football Management S.A,Tarrafal de São Nicolau  ,-
2582,tmssl.akamaized.net//bilder/spielerfotos/s_15788_738_2012_2.jpg?lm=0,Yohann Rivière,-,7,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,250 miles € ,97.0,"1,86m",derecho,32,18/08/1984,30.06.2017,Delantero - Delantero centro,31/08/2014,Gallea Gestion S.A,Pont-l'Abbé  ,-
2583,tmssl.akamaized.net//images/portrait/header/7079-1473554155.jpg?lm=1473554223,Volkan Demirel,-,1,Turquía,//tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1396275450,"2,25 mill. € ",98.0,"1,91m",derecho,35,27/10/1981,30.06.2017,Portero,06/08/2002,Azim Eker Sportmanagment,Istanbul  ,Nike
2584,tmssl.akamaized.net//images/portrait/header/52848-1473554164.jpg?lm=1473554248,Fabiano,Fabiano Riberio de Freitas,40,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"2,25 mill. € ",98.0,"1,97m",derecho,28,29/02/1988,30.06.2017,Portero,06/07/2015,Footinvest Management SA,Mundo Novo  ,-
2585,tmssl.akamaized.net//images/portrait/header/91945-1473554145.jpg?lm=1473554199,Ertugrul Taskiran,Mahmut Ertuğrul Taşkıran,13,Turquía,//tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1396275450,700 miles € ,98.0,"1,91m",derecho,27,05/11/1989,30.06.2019,Portero,01/07/2010,Stars &amp; Friends,Istanbul  ,-
2586,tmssl.akamaized.net//images/portrait/header/48859-1473554328.jpg?lm=1473554361,Simon Kjaer,Simon Thorup Kjær,4,Dinamarca,//tmssl.akamaized.net//images/flagge/verysmall/39.png?lm=1396275477,"11,50 mill. € ",98.0,"1,89m",derecho,27,26/03/1989,30.06.2019,Defensa - Defensa central,01/07/2015,Beckster SPRL,Horsens  ,-
2587,tmssl.akamaized.net//images/portrait/header/24180-1473554340.jpg?lm=1473554385,Martin Skrtel,Martin Škrtel,37,Eslovaquia,//tmssl.akamaized.net//images/flagge/verysmall/154.png?lm=1396275478,"6,50 mill. € ",98.0,"1,91m",derecho,32,15/12/1984,30.06.2019,Defensa - Defensa central,15/07/2016,Stars &amp; Friends,Handlová  ,-
2588,tmssl.akamaized.net//images/portrait/header/40478-1473554349.jpg?lm=1473554401,Roman Neustädter,Нойштедтер Роман Петрович,33,Rusia,//tmssl.akamaized.net//images/flagge/verysmall/141.png?lm=1396275478,"5,00 mill. € ",98.0,"1,88m",derecho,28,18/02/1988,30.06.2019,Defensa - Defensa central,06/07/2016,ISMG International Sports Management GmbH,Dnipropetrovsk  ,Nike
2589,tmssl.akamaized.net//images/portrait/header/55605-1473554474.jpg?lm=1473554515,Hasan Ali Kaldirim,Hasan Ali Kaldırım,3,Turquía,//tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1396275450,"6,00 mill. € ",98.0,"1,83m",izquierdo,27,09/12/1989,30.06.2017,Defensa - Lateral izquierdo,01/07/2012,More than Sport GmbH,Neuwied  ,adidas
2590,tmssl.akamaized.net//images/portrait/header/74641-1473554484.jpg?lm=1473554529,Ismail Köybasi,İsmail Köybaşı,22,Turquía,//tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1396275450,"4,25 mill. € ",98.0,"1,78m",izquierdo,27,10/07/1989,30.06.2019,Defensa - Lateral izquierdo,13/07/2016,FOOTALENT,Hatay  ,-
