,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
12006,1781.0,10/11,01/01/2011,Hertha BSC Jgd.,Hertha BSC U17,-,-
12007,1781.0,09/10,01/07/2009,BFC Preussen J.,Hertha BSC Jgd.,-,Libre
12008,1782.0,15/16,18/07/2015,SC Freiburg,Hertha Berlin,"5,50 mill. €","3,80 mill. €"
12009,1782.0,13/14,29/08/2013,Plzeň,SC Freiburg,"7,50 mill. €","4,00 mill. €"
12010,1782.0,10/11,30/06/2011,Baník Sokolov,Plzeň,-,Fin de préstamo
12011,1782.0,10/11,01/02/2011,Plzeň,Baník Sokolov,-,Préstamo
12012,1782.0,09/10,01/01/2010,Vik. Pilsen U21,Plzeň,-,-
12013,1782.0,09/10,01/07/2009,FC Viktoria Plzen U19,Vik. Pilsen U21,-,-
12014,1782.0,07/08,01/07/2007,Vikt. Plzen U17,FC Viktoria Plzen U19,-,-
12015,1783.0,16/17,05/08/2016,Liverpool U23,Hertha Berlin,800 miles €,Préstamo
12016,1783.0,15/16,30/06/2016,Sint-Truiden,Liverpool U23,400 miles €,Fin de préstamo
12017,1783.0,15/16,18/01/2016,Liverpool U23,Sint-Truiden,400 miles €,Préstamo
12018,1783.0,15/16,31/12/2015,SJK Seinäjoki,Liverpool U23,400 miles €,Fin de préstamo
12019,1783.0,15/16,02/09/2015,Liverpool U23,SJK Seinäjoki,-,Préstamo
12020,1783.0,15/16,01/08/2015,Inter U20,Liverpool U23,-,710 miles €
12021,1784.0,16/17,20/07/2016,Legia Warszawa,Hertha Berlin,"3,20 mill. €","4,20 mill. €"
12022,1784.0,13/14,28/02/2014,Kosice,Legia Warszawa,200 miles €,300 miles €
12023,1784.0,12/13,01/07/2012,Kosice U19,Kosice,-,-
12024,1785.0,14/15,01/07/2014,FC Basel,Hertha Berlin,"7,00 mill. €","4,00 mill. €"
12025,1785.0,07/08,01/07/2007,FC Basel U21,FC Basel,200 miles €,-
12026,1785.0,05/06,01/01/2006,Kriens U17,FC Basel U21,-,Libre
12027,1786.0,13/14,01/07/2013,1.FC K'lautern,Hertha Berlin,"1,75 mill. €",Libre
12028,1786.0,12/13,21/08/2012,FC Schalke 04,1.FC K'lautern,"1,25 mill. €",Libre
12029,1786.0,09/10,03/01/2010,Bayern Múnich,FC Schalke 04,"2,00 mill. €","1,00 mill. €"
12030,1786.0,09/10,01/07/2009,Bor. M'gladbach,Bayern Múnich,"2,50 mill. €",Libre
12031,1786.0,06/07,04/01/2007,FC Schalke 04,Bor. M'gladbach,100 miles €,250 miles €
12032,1786.0,04/05,01/07/2004,Schalke 04 U17,FC Schalke 04,-,-
12033,1786.0,02/03,01/07/2002,Schalke 04 Jgd.,Schalke 04 U17,-,-
12034,1787.0,14/15,01/07/2014,Urawa Reds,Hertha Berlin,"1,50 mill. €",500 miles €
12035,1787.0,07/08,01/01/2008,Urawa Jugend,Urawa Reds,-,-
12036,1788.0,15/16,07/01/2016,Bayern Múnich,Hertha Berlin,"1,00 mill. €",500 miles €
12037,1788.0,14/15,31/08/2014,M'gladbach II,Bayern Múnich,100 miles €,"3,00 mill. €"
12038,1788.0,14/15,01/07/2014,M'gladbach U19,M'gladbach II,100 miles €,-
12039,1788.0,13/14,01/07/2013,M'gladbach U17,M'gladbach U19,-,-
12040,1788.0,11/12,01/07/2011,M'gladbach Jgd.,M'gladbach U17,-,-
12041,1789.0,16/17,26/08/2016,FC Augsburg,Hertha Berlin,"2,50 mill. €","2,50 mill. €"
12042,1789.0,13/14,04/01/2014,1.FC Nürnberg,FC Augsburg,"2,00 mill. €",250 miles €
12043,1789.0,11/12,01/07/2011,Dynamo Dresden,1.FC Nürnberg,800 miles €,200 miles €
12044,1789.0,10/11,16/08/2010,VfL Wolfsburg,Dynamo Dresden,350 miles €,50 miles €
12045,1789.0,08/09,01/07/2008,K'lautern U19,VfL Wolfsburg,50 miles €,100 miles €
12046,1789.0,07/08,01/07/2007,K'lautern U17,K'lautern U19,-,-
12047,1789.0,05/06,01/07/2005,K'lautern Jgd.,K'lautern U17,-,-
12048,1789.0,02/03,01/07/2002,Mannheim Jgd.,K'lautern Jgd.,-,Libre
12049,1790.0,14/15,31/08/2014,LOSC Lille,Hertha Berlin,"8,00 mill. €","1,80 mill. €"
12050,1790.0,12/13,07/07/2012,Chelsea,LOSC Lille,"6,00 mill. €",Libre
12051,1790.0,06/07,01/07/2006,Feyenoord,Chelsea,"8,50 mill. €","4,00 mill. €"
12052,1790.0,03/04,30/06/2004,SBV Excelsior,Feyenoord,-,Fin de préstamo
12053,1790.0,03/04,01/02/2004,Feyenoord,SBV Excelsior,-,Préstamo
12054,1790.0,02/03,01/01/2003,ASEC Mimosas,Feyenoord,-,Libre
12055,1790.0,00/01,01/07/2000,Mimosas U19,ASEC Mimosas,-,-
12056,1791.0,16/17,01/07/2016,VfB Stuttgart,Hertha Berlin,"2,50 mill. €",Libre
12057,1791.0,15/16,30/06/2016,Hertha Berlin,VfB Stuttgart,"2,50 mill. €",Fin de préstamo
12058,1791.0,15/16,30/08/2015,VfB Stuttgart,Hertha Berlin,"2,00 mill. €",Préstamo
12059,1791.0,11/12,25/01/2012,TSG Hoffenheim,VfB Stuttgart,"6,00 mill. €","4,50 mill. €"
12060,1791.0,07/08,12/07/2007,Alem. Aachen,TSG Hoffenheim,"1,00 mill. €","1,00 mill. €"
12061,1791.0,06/07,01/07/2006,Paris SG,Alem. Aachen,250 miles €,Libre
12062,1791.0,05/06,30/06/2006,Dijon,Paris SG,250 miles €,Fin de préstamo
12063,1791.0,05/06,01/07/2005,Paris SG,Dijon,250 miles €,Préstamo
12064,1791.0,04/05,01/07/2004,Fire Premier,Paris SG,-,Libre
12065,1791.0,03/04,01/07/2003,SLU Billikens,Fire Premier,-,Libre
12066,1791.0,01/02,01/07/2001,FC Baden Jugend,SLU Billikens,-,Libre
12067,1792.0,14/15,03/07/2014,Bor. Dortmund,Hertha Berlin,"2,50 mill. €","2,50 mill. €"
12068,1792.0,12/13,01/07/2012,VfB Stuttgart,Bor. Dortmund,"8,00 mill. €","5,50 mill. €"
12069,1792.0,10/11,30/06/2011,1.FC Nürnberg,VfB Stuttgart,"6,50 mill. €",Fin de préstamo
12070,1792.0,10/11,01/07/2010,VfB Stuttgart,1.FC Nürnberg,"2,00 mill. €",Tarifa de préstamo:500 miles €
12071,1792.0,08/09,01/01/2009,Stuttgart II,VfB Stuttgart,100 miles €,-
12072,1792.0,08/09,01/07/2008,VfB Stuttg. U19,Stuttgart II,50 miles €,-
12073,1792.0,06/07,01/07/2006,Backnang U17,VfB Stuttg. U19,-,Libre
12074,1792.0,05/06,01/07/2005,U'weissach U17,Backnang U17,-,Libre
12075,1792.0,04/05,01/07/2004,U'weissach Jgd.,U'weissach U17,-,-
12076,1793.0,14/15,30/06/2015,1.FSV Mainz 05,Hertha Berlin,"1,80 mill. €",Fin de préstamo
12077,1793.0,14/15,31/08/2014,Hertha Berlin,1.FSV Mainz 05,"3,50 mill. €",Tarifa de préstamo:500 miles €
12078,1793.0,12/13,19/07/2012,1.FSV Mainz 05,Hertha Berlin,"2,50 mill. €","1,60 mill. €"
12079,1793.0,10/11,31/07/2010,Greuther Fürth,1.FSV Mainz 05,"1,80 mill. €","1,00 mill. €"
12080,1793.0,08/09,01/07/2008,Carl Zeiss Jena,Greuther Fürth,600 miles €,Libre
12081,1793.0,07/08,01/07/2007,RSC Anderlecht,Carl Zeiss Jena,350 miles €,Libre
12082,1793.0,06/07,30/06/2007,KSV Roeselare,RSC Anderlecht,350 miles €,Fin de préstamo
12083,1793.0,06/07,01/01/2007,RSC Anderlecht,KSV Roeselare,350 miles €,Préstamo
12084,1793.0,05/06,01/07/2005,Aachen U19,RSC Anderlecht,-,Libre
12085,1793.0,03/04,01/07/2003,Aachen U17,Aachen U19,-,-
12086,1793.0,02/03,01/07/2002,Düsseldorf U17,Aachen U17,-,Libre
12087,1793.0,01/02,01/07/2001,Düsseldorf Jgd.,Düsseldorf U17,-,-
12088,1794.0,16/17,01/07/2016,Guingamp,1.FSV Mainz 05,"2,50 mill. €","2,50 mill. €"
12089,1794.0,14/15,01/07/2014,Midtjylland,Guingamp,750 miles €,500 miles €
12090,1794.0,08/09,01/07/2008,Midtjylland U19,Midtjylland,50 miles €,-
12091,1795.0,15/16,01/07/2015,FSV Mainz 05 II,1.FSV Mainz 05,175 miles €,-
12092,1795.0,13/14,01/07/2013,Mainz 05 U19,FSV Mainz 05 II,-,-
12093,1795.0,11/12,01/07/2011,Mainz 05 U17,Mainz 05 U19,-,-
12094,1795.0,09/10,01/07/2009,Mainz 05 Jgd.,Mainz 05 U17,-,-
12095,1795.0,07/08,01/07/2007,H. Bingen Jgd.,Mainz 05 Jgd.,-,Libre
12096,1796.0,16/17,01/07/2016,Mainz 05 U19,FSV Mainz 05 II,-,-
12097,1796.0,14/15,01/07/2014,Mainz 05 U17,Mainz 05 U19,-,-
12098,1796.0,13/14,01/07/2013,Saarbrücken U17,Mainz 05 U17,-,Libre
12099,1797.0,11/12,31/12/2011,E. de Francfort,1.FSV Mainz 05,"1,25 mill. €",Fin de préstamo
12100,1797.0,11/12,01/07/2011,1.FSV Mainz 05,E. de Francfort,"1,50 mill. €",Tarifa de préstamo:100 miles €
12101,1797.0,10/11,30/06/2011,1860 München,1.FSV Mainz 05,"1,50 mill. €",Fin de préstamo
12102,1797.0,10/11,14/08/2010,1.FSV Mainz 05,1860 München,"1,00 mill. €",Préstamo
12103,1797.0,10/11,01/07/2010,Mainz 05 U19,1.FSV Mainz 05,-,-
12104,1797.0,08/09,01/07/2008,Mainz 05 U17,Mainz 05 U19,-,-
12105,1797.0,07/08,01/07/2007,TuS Mayen U17,Mainz 05 U17,-,Libre
12106,1798.0,15/16,01/07/2015,SV Darmstadt 98,1.FSV Mainz 05,"1,00 mill. €",Libre
12107,1798.0,14/15,02/10/2014,Sin equipo,SV Darmstadt 98,500 miles €,-
12108,1798.0,14/15,01/07/2014,F. Düsseldorf,Sin equipo,500 miles €,-
12109,1798.0,12/13,01/07/2012,W. Bremen II,F. Düsseldorf,150 miles €,Libre
12110,1798.0,10/11,01/07/2010,Hannover 96,W. Bremen II,100 miles €,Libre
12111,1798.0,08/09,01/07/2008,Türkiyemspor,Hannover 96,100 miles €,Libre
12112,1798.0,07/08,01/07/2007,Zehlendorf U19,Türkiyemspor,-,Libre
12113,1799.0,08/09,01/07/2008,K. Offenbach,1.FSV Mainz 05,600 miles €,40 miles €
12114,1799.0,07/08,01/07/2007,FC Schalke 04,K. Offenbach,300 miles €,25 miles €
12115,1799.0,06/07,30/06/2007,K. Offenbach,FC Schalke 04,300 miles €,Fin de préstamo
12116,1799.0,06/07,01/07/2006,FC Schalke 04,K. Offenbach,100 miles €,Tarifa de préstamo:15 miles €
12117,1799.0,05/06,01/07/2005,Schalke 04 U19,FC Schalke 04,-,-
12118,1799.0,04/05,01/07/2004,Wattenschd. U19,Schalke 04 U19,-,Libre
12119,1799.0,03/04,01/07/2003,Wattenschd. U17,Wattenschd. U19,-,-
12120,1799.0,01/02,01/07/2001,Wattensch. Jgd.,Wattenschd. U17,-,-
12121,1800.0,15/16,30/11/2015,FSV Mainz 05 II,1.FSV Mainz 05,300 miles €,-
12122,1800.0,14/15,21/07/2014,Unterhaching,FSV Mainz 05 II,275 miles €,?
12123,1800.0,13/14,01/07/2013,FC Memmingen,Unterhaching,25 miles €,Libre
12124,1800.0,12/13,01/07/2012,TSV 1860 U19,FC Memmingen,-,Libre
12125,1801.0,15/16,30/08/2015,FC Metz,1.FSV Mainz 05,"2,00 mill. €","1,00 mill. €"
12126,1801.0,11/12,30/06/2012,SAS Epinal,FC Metz,200 miles €,Fin de préstamo
12127,1801.0,11/12,03/01/2012,FC Metz,SAS Epinal,200 miles €,Préstamo
12128,1801.0,10/11,01/07/2010,FC Metz B,FC Metz,-,-
12129,1802.0,16/17,17/01/2017,Karlsruhe U19,1.FSV Mainz 05,-,60 miles €
12130,1802.0,14/15,01/01/2015,Karlsruhe U17,Karlsruhe U19,-,-
12131,1803.0,15/16,25/01/2016,Bay. Leverkusen,1.FSV Mainz 05,"2,00 mill. €","1,00 mill. €"
12132,1803.0,13/14,01/07/2013,Inter,Bay. Leverkusen,750 miles €,"3,00 mill. €"
12133,1803.0,12/13,30/06/2013,Grosseto,Inter,750 miles €,Fin de préstamo
12134,1803.0,12/13,31/08/2012,Inter,Grosseto,850 miles €,Préstamo
12135,1803.0,11/12,30/06/2012,Padova,Inter,850 miles €,Fin de préstamo
12136,1803.0,11/12,16/07/2011,Inter,Padova,850 miles €,Préstamo
12137,1803.0,10/11,30/06/2011,Lecce,Inter,850 miles €,Fin de préstamo
12138,1803.0,10/11,01/07/2010,Inter,Lecce,100 miles €,Préstamo
12139,1803.0,09/10,01/07/2009,Inter U19,Inter,-,-
12140,1803.0,08/09,01/07/2008,Lucchese U19,Inter U19,-,?
12141,1804.0,14/15,03/07/2014,Greuther Fürth,1.FSV Mainz 05,"1,50 mill. €","1,50 mill. €"
12142,1804.0,13/14,01/07/2013,MSV Duisburg,Greuther Fürth,800 miles €,Libre
12143,1804.0,11/12,01/07/2011,Wehen Wiesbaden,MSV Duisburg,600 miles €,30 miles €
12144,1804.0,10/11,08/01/2011,1.FC Köln,Wehen Wiesbaden,400 miles €,Libre
12145,1804.0,08/09,01/07/2008,Karlsruhe II,1.FC Köln,150 miles €,Libre
12146,1804.0,07/08,01/07/2007,Karlsruhe U19,Karlsruhe II,50 miles €,-
12147,1804.0,05/06,01/07/2005,Karlsruhe U17,Karlsruhe U19,-,-
12148,1804.0,03/04,01/07/2003,Karlsruhe Jgd.,Karlsruhe U17,-,-
12149,1805.0,16/17,13/07/2016,Lens,1.FSV Mainz 05,"2,50 mill. €","5,00 mill. €"
12150,1805.0,13/14,01/07/2013,RC Lens U19,Lens,-,-
12151,1806.0,16/17,31/08/2016,Bay. Leverkusen,1.FSV Mainz 05,"2,00 mill. €",Tarifa de préstamo:500 miles €
12152,1806.0,15/16,01/07/2015,RB Salzburg,Bay. Leverkusen,"2,50 mill. €",Libre
12153,1806.0,12/13,30/06/2013,FC Liefering,RB Salzburg,100 miles €,Fin de préstamo
12154,1806.0,12/13,09/01/2013,RB Salzburg,FC Liefering,100 miles €,Préstamo
12155,1806.0,12/13,01/07/2012,RB Juniors,RB Salzburg,-,-
12156,1806.0,11/12,30/06/2012,USK Anif,RB Juniors,-,Fin de préstamo
12157,1806.0,11/12,10/01/2012,RB Juniors,USK Anif,-,Préstamo
12158,1806.0,10/11,21/01/2011,RB Brasil,RB Juniors,-,-
12159,1806.0,09/10,01/01/2010,RB Brasil U20,RB Brasil,-,-
12160,1807.0,15/16,01/07/2015,VfL Bochum,1.FSV Mainz 05,"1,20 mill. €",Libre
12161,1807.0,13/14,07/07/2013,SV Darmstadt 98,VfL Bochum,300 miles €,Libre
12162,1807.0,11/12,01/07/2011,Schalke 04 II,SV Darmstadt 98,150 miles €,Libre
12163,1807.0,10/11,01/07/2010,FC Schalke 04,Schalke 04 II,250 miles €,-
12164,1807.0,08/09,01/01/2009,Schalke 04 II,FC Schalke 04,200 miles €,-
12165,1807.0,08/09,01/07/2008,Schalke 04 U19,Schalke 04 II,-,-
12166,1807.0,06/07,01/07/2006,Schalke 04 U17,Schalke 04 U19,-,-
12167,1807.0,04/05,01/07/2004,Schalke 04 Jgd.,Schalke 04 U17,-,-
12168,1807.0,98/99,01/07/1998,A. Ückend. Jgd.,Schalke 04 Jgd.,-,Libre
12169,1808.0,15/16,01/07/2015,FC Basel,1.FSV Mainz 05,"5,00 mill. €","3,60 mill. €"
12170,1808.0,10/11,30/06/2011,FC St. Gallen,FC Basel,900 miles €,Fin de préstamo
12171,1808.0,09/10,01/07/2009,FC Basel,FC St. Gallen,800 miles €,Préstamo
12172,1808.0,07/08,01/07/2007,FC Basel U21,FC Basel,-,-
12173,1808.0,05/06,01/07/2005,FC Basel U18,FC Basel U21,-,-
12174,1808.0,04/05,01/07/2004,Wintert. Jugend,FC Basel U18,-,?
12175,1809.0,15/16,07/08/2015,Mainz 05 U19,1.FSV Mainz 05,50 miles €,-
12176,1809.0,14/15,01/07/2014,Mainz 05 U17,Mainz 05 U19,-,-
12177,1809.0,12/13,01/07/2012,Mainz 05 Jgd.,Mainz 05 U17,-,-
12178,1809.0,08/09,01/07/2008,H. Bingen Jgd.,Mainz 05 Jgd.,-,Libre
12179,1810.0,16/17,25/08/2016,Bay. Leverkusen,1.FSV Mainz 05,"3,00 mill. €","5,00 mill. €"
12180,1810.0,15/16,30/06/2016,Werder Bremen,Bay. Leverkusen,"3,00 mill. €",Fin de préstamo
12181,1810.0,14/15,01/01/2015,Bay. Leverkusen,Werder Bremen,"1,50 mill. €",Tarifa de préstamo:200 miles €
12182,1810.0,13/14,01/07/2013,Hamburg U19,Bay. Leverkusen,-,Libre
12183,1810.0,12/13,01/07/2012,Hamburg U17,Hamburg U19,-,-
12184,1810.0,11/12,01/07/2011,Hamburg Jgd.,Hamburg U17,-,-
12185,1810.0,06/07,01/07/2006,Norderst. Jgd.,Hamburg Jgd.,-,Libre
12186,1810.0,04/05,01/07/2004,Harksheide Jgd.,Norderst. Jgd.,-,Libre
12187,1811.0,16/17,31/01/2017,US Palermo,1.FSV Mainz 05,"2,00 mill. €","2,50 mill. €"
12188,1811.0,14/15,18/07/2014,AIK Solna,US Palermo,700 miles €,"2,00 mill. €"
12189,1811.0,11/12,01/12/2011,AFC United,AIK Solna,-,Fin de préstamo
12190,1811.0,10/11,07/02/2011,AIK Solna,AFC United,-,Préstamo
12191,1811.0,10/11,01/01/2011,AIK Solna U19,AIK Solna,-,-
12192,1811.0,09/10,01/01/2010,AIK Solna U17,AIK Solna U19,-,-
12193,1812.0,15/16,17/01/2016,FSV Mainz 05 II,1.FSV Mainz 05,350 miles €,-
12194,1812.0,14/15,04/08/2014,Nürnberg II,FSV Mainz 05 II,100 miles €,Libre
12195,1812.0,13/14,01/07/2013,1.FC Nürnberg,Nürnberg II,125 miles €,-
12196,1812.0,12/13,30/06/2013,Hansa Rostock,1.FC Nürnberg,125 miles €,Fin de préstamo
12197,1812.0,12/13,09/01/2013,1.FC Nürnberg,Hansa Rostock,100 miles €,Préstamo
12198,1812.0,11/12,01/07/2011,K'lautern U19,1.FC Nürnberg,25 miles €,Libre
12199,1812.0,09/10,01/07/2009,K'lautern U17,K'lautern U19,-,-
12200,1812.0,07/08,01/07/2007,K'lautern Jgd.,K'lautern U17,-,-
12201,1813.0,14/15,29/08/2014,Sevilla FC,1.FSV Mainz 05,"3,50 mill. €","2,20 mill. €"
12202,1813.0,13/14,01/07/2013,Racing,Sevilla FC,"2,00 mill. €","2,20 mill. €"
12203,1813.0,11/12,01/09/2011,Racing Juv. A,Racing,-,-
12204,1814.0,14/15,31/08/2014,Asteras Tripoli,1.FSV Mainz 05,"1,00 mill. €","1,20 mill. €"
12205,1814.0,12/13,23/08/2012,Gimnasia,Asteras Tripoli,150 miles €,Libre
12206,1814.0,10/11,01/06/2011,Ferro Carril,Gimnasia,50 miles €,Fin de préstamo
12207,1814.0,09/10,01/01/2010,Gimnasia,Ferro Carril,50 miles €,Préstamo
12208,1814.0,07/08,01/01/2008,Gimnasia U19,Gimnasia,-,-
12209,1815.0,15/16,05/01/2016,SV Mattersburg,1.FSV Mainz 05,"1,50 mill. €",Libre
12210,1815.0,14/15,01/07/2014,A. Salzburg,SV Mattersburg,-,Libre
12211,1815.0,12/13,06/07/2012,Straßwalchen,A. Salzburg,-,?
12212,1815.0,11/12,31/01/2012,Neumarkt,Straßwalchen,-,?
12213,1815.0,11/12,05/07/2011,Vienna II,Neumarkt,-,?
12214,1815.0,10/11,19/06/2011,Ostbahn XI,Vienna II,-,Fin de préstamo
12215,1815.0,10/11,14/09/2010,Vienna II,Ostbahn XI,50 miles €,Préstamo
12216,1815.0,09/10,01/01/2010,Vienna,Vienna II,50 miles €,-
12217,1815.0,09/10,01/07/2009,Vienna II,Vienna,-,-
12218,1815.0,07/08,24/08/2007,TWL Jgd.,Vienna II,-,Libre
12219,1815.0,05/06,23/09/2005,Austria Jugend,TWL Jgd.,-,Libre
12220,1815.0,04/05,17/03/2005,Simmering Jgd.,Austria Jugend,-,Fin de préstamo
12221,1815.0,04/05,08/09/2004,Austria Jugend,Simmering Jgd.,-,Préstamo
12222,1815.0,01/02,11/03/2002,Rapid Jugend,Austria Jugend,-,Libre
12223,1815.0,01/02,08/10/2001,FavAC Jugend,Rapid Jugend,-,Libre
12224,1816.0,16/17,01/07/2016,E. Braunschweig,1.FSV Mainz 05,600 miles €,"3,00 mill. €"
12225,1816.0,15/16,01/07/2015,Braunschweig II,E. Braunschweig,125 miles €,-
12226,1816.0,14/15,01/07/2014,OSC B'haven U19,Braunschweig II,-,Libre
12227,1816.0,13/14,01/09/2013,JFV Bremer. U19,OSC B'haven U19,-,Libre
12228,1816.0,13/14,01/07/2013,W. Bremen U19,JFV Bremer. U19,-,Libre
12229,1816.0,12/13,01/07/2012,W. Bremen U17,W. Bremen U19,-,-
12230,1816.0,11/12,01/07/2011,W. Bremen Jgd.,W. Bremen U17,-,-
12231,1816.0,10/11,01/07/2010,OSC B'haven Jgd,W. Bremen Jgd.,-,Libre
12232,1817.0,16/17,01/07/2016,Energie Cottbus,FSV Mainz 05 II,300 miles €,?
12233,1817.0,15/16,01/07/2015,FSV Mainz 05 II,Energie Cottbus,275 miles €,Libre
12234,1817.0,13/14,25/07/2013,SC Freiburg,FSV Mainz 05 II,150 miles €,Libre
12235,1817.0,12/13,01/07/2012,SC Freiburg II,SC Freiburg,75 miles €,-
12236,1817.0,10/11,01/07/2010,SC Freiburg U19,SC Freiburg II,25 miles €,-
12237,1817.0,09/10,01/07/2009,Racing Straßburg U19,SC Freiburg U19,-,Libre
12238,1817.0,08/09,01/07/2008,Straßburg U17,Racing Straßburg U19,-,-
12239,1817.0,06/07,01/07/2006,Straßburg Jgd.,Straßburg U17,-,-
12240,1817.0,03/04,01/07/2003,Neuweg Jgd.,Straßburg Jgd.,-,Libre
12241,1818.0,14/15,01/07/2014,Mainz 05 U19,1.FSV Mainz 05,-,-
12242,1818.0,13/14,01/07/2013,Mainz 05 U17,Mainz 05 U19,-,-
12243,1818.0,11/12,01/07/2011,Mainz 05 Jgd.,Mainz 05 U17,-,-
12244,1819.0,16/17,29/01/2017,Stoke City,1.FSV Mainz 05,"10,00 mill. €",Préstamo
12245,1819.0,14/15,22/07/2014,FC Barcelona,Stoke City,"5,00 mill. €","1,80 mill. €"
12246,1819.0,13/14,30/06/2014,AFC Ajax,FC Barcelona,"7,00 mill. €",Fin de préstamo
12247,1819.0,13/14,06/07/2013,FC Barcelona,AFC Ajax,"8,00 mill. €",Préstamo
12248,1819.0,13/14,01/07/2013,AS Roma,FC Barcelona,"8,00 mill. €","13,00 mill. €"
12249,1819.0,12/13,30/06/2013,AC Milan,AS Roma,"8,00 mill. €",Fin de préstamo
12250,1819.0,12/13,29/08/2012,AS Roma,AC Milan,"13,00 mill. €",Tarifa de préstamo:250 miles €
12251,1819.0,11/12,22/07/2011,FC Barcelona,AS Roma,"15,00 mill. €","12,00 mill. €"
12252,1819.0,07/08,01/07/2007,FC Barcelona B,FC Barcelona,"2,40 mill. €",-
12253,1819.0,06/07,01/07/2006,Barça Juvenil A,FC Barcelona B,-,-
12254,1819.0,05/06,01/07/2005,Barcelona Cad.,Barça Juvenil A,-,-
12255,1820.0,16/17,01/07/2016,Granada CF,1.FSV Mainz 05,"3,50 mill. €","6,50 mill. €"
12256,1820.0,15/16,30/06/2016,1.FSV Mainz 05,Granada CF,"3,50 mill. €",Fin de préstamo
12257,1820.0,15/16,31/08/2015,Granada CF,1.FSV Mainz 05,"2,00 mill. €",Tarifa de préstamo:600 miles €
12258,1820.0,14/15,12/08/2014,Chiapas FC,Granada CF,"1,00 mill. €","1,83 mill. €"
12259,1820.0,13/14,30/06/2014,Espanyol,Chiapas FC,"1,00 mill. €",Fin de préstamo
12260,1820.0,13/14,02/09/2013,Chiapas FC,Espanyol,800 miles €,Préstamo
12261,1820.0,12/13,09/07/2012,Envigado,Jaguares,800 miles €,Libre
12262,1820.0,09/10,01/01/2010,Envigado U19,Envigado,-,-
12263,1821.0,15/16,01/07/2015,FC Tokyo,1.FSV Mainz 05,"2,50 mill. €","2,80 mill. €"
12264,1821.0,13/14,01/01/2014,Keio Uni,FC Tokyo,-,Libre
12265,1821.0,13/14,31/12/2013,FC Tokyo,Keio Uni,-,Fin de préstamo
12266,1821.0,13/14,03/07/2013,Keio Uni,FC Tokyo,-,Préstamo
12267,1821.0,12/13,31/12/2012,FC Tokyo,Keio Uni,-,Fin de préstamo
12268,1821.0,11/12,26/06/2012,Keio Uni,FC Tokyo,-,Préstamo
12269,1821.0,10/11,01/07/2010,Tokyo Jugend,Keio Uni,-,Libre
12270,1822.0,15/16,31/01/2016,E. Braunschweig,1.FSV Mainz 05,"1,20 mill. €","2,50 mill. €"
12271,1822.0,14/15,02/02/2015,Hobro IK,E. Braunschweig,300 miles €,150 miles €
12272,1822.0,14/15,01/07/2014,Brönshöj BK,Hobro IK,300 miles €,?
12273,1822.0,12/13,25/07/2012,Nordsjaell. U19,Brönshöj BK,25 miles €,Libre
12274,1823.0,15/16,01/07/2015,Mainz 05 U19,FSV Mainz 05 II,50 miles €,-
12275,1823.0,13/14,01/07/2013,Mainz 05 U17,Mainz 05 U19,-,-
12276,1823.0,11/12,01/01/2012,Mainz 05 Jgd.,Mainz 05 U17,-,-
12277,1824.0,12/13,01/07/2012,Bay. Leverkusen,Hamburgo,"6,00 mill. €",Libre
12278,1824.0,03/04,01/07/2003,Leverkusen II,Bay. Leverkusen,-,-
12279,1824.0,02/03,01/07/2002,Leverkusen U17,Leverkusen II,-,-
12280,1824.0,00/01,01/07/2000,Leipzig Jgd.,Leverkusen U17,-,Libre
12281,1825.0,16/17,01/07/2016,SV Darmstadt 98,Hamburgo,"2,50 mill. €",800 miles €
12282,1825.0,14/15,01/07/2014,FSV Mainz 05 II,SV Darmstadt 98,100 miles €,Libre
12283,1825.0,11/12,01/07/2011,Mainz 05 U19,FSV Mainz 05 II,-,-
12284,1825.0,09/10,01/07/2009,Mainz 05 U17,Mainz 05 U19,-,-
12285,1825.0,07/08,01/07/2007,Mainz 05 Jgd.,Mainz 05 U17,-,-
12286,1825.0,06/07,01/07/2006,H. Bingen Jgd.,Mainz 05 Jgd.,-,Libre
12287,1826.0,15/16,17/07/2015,FC Vaduz,Hamburgo,100 miles €,50 miles €
12288,1826.0,14/15,14/10/2014,FC Tuggen,FC Vaduz,50 miles €,Fin de préstamo
12289,1826.0,14/15,29/09/2014,FC Vaduz,FC Tuggen,50 miles €,Préstamo
12290,1826.0,14/15,01/07/2014,FC Aarau,FC Vaduz,50 miles €,?
12291,1826.0,13/14,30/06/2014,FC Baden,FC Aarau,50 miles €,Fin de préstamo
12292,1826.0,13/14,12/02/2014,FC Wangen b.O,FC Baden,50 miles €,Fin de préstamo
12293,1826.0,13/14,01/10/2013,FC Baden,FC Wangen b.O,50 miles €,Préstamo
12294,1826.0,13/14,01/07/2013,FC Aarau,FC Baden,50 miles €,Préstamo
12295,1826.0,12/13,30/06/2013,Grasshoppers,FC Aarau,50 miles €,Fin de préstamo
12296,1826.0,12/13,01/08/2012,FC Aarau,Grasshoppers,-,Préstamo
12297,1826.0,12/13,01/07/2012,Aargau U21,FC Aarau,-,-
12298,1826.0,11/12,30/06/2012,SC Zofingen,Aargau U21,-,Fin de préstamo
12299,1826.0,11/12,01/07/2011,Aargau U21,SC Zofingen,-,Préstamo
12300,1826.0,10/11,01/07/2010,Aargau U18,Aargau U21,-,-
