,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
22388,3457.0,03/04,01/07/2003,Feirense U19,Feirense,-,-
22389,3458.0,16/17,18/08/2016,Steaua Bucarest,Feirense,350 miles €,Libre
22390,3458.0,15/16,30/06/2016,FC Voluntari,Steaua Bucarest,350 miles €,Fin de préstamo
22391,3458.0,15/16,18/02/2016,Steaua Bucarest,FC Voluntari,700 miles €,Préstamo
22392,3458.0,15/16,01/07/2015,Petrolul,Steaua Bucarest,"1,50 mill. €",Libre
22393,3458.0,12/13,01/07/2012,Leixões,Petrolul,900 miles €,Libre
22394,3458.0,11/12,30/06/2012,Rio Ave FC,Leixões,900 miles €,Fin de préstamo
22395,3458.0,11/12,31/08/2011,Leixões,Rio Ave FC,700 miles €,Préstamo
22396,3458.0,08/09,01/01/2009,Aigle Noir AC,Leixões,-,Libre
22397,3459.0,16/17,31/01/2017,Benfica B,Feirense,"3,50 mill. €",Préstamo
22398,3459.0,16/17,18/08/2016,Benfica,Benfica B,"3,50 mill. €",-
22399,3459.0,15/16,30/06/2016,Paços Ferreira,Benfica,"3,00 mill. €",Fin de préstamo
22400,3459.0,15/16,27/07/2015,Benfica,Paços Ferreira,"2,50 mill. €",Préstamo
22401,3459.0,15/16,01/07/2015,AC Milan,Benfica,"2,50 mill. €",Libre
22402,3459.0,14/15,30/06/2015,Belenenses,AC Milan,"1,00 mill. €",Fin de préstamo
22403,3459.0,14/15,26/08/2014,AC Milan,Belenenses,600 miles €,Préstamo
22404,3459.0,13/14,30/06/2014,Olhanense,AC Milan,600 miles €,Fin de préstamo
22405,3459.0,13/14,13/07/2013,AC Milan,Olhanense,400 miles €,Préstamo
22406,3459.0,12/13,30/06/2013,Arsenal Kyiv,AC Milan,400 miles €,Fin de préstamo
22407,3459.0,12/13,31/07/2012,AC Milan,Arsenal Kyiv,200 miles €,Préstamo
22408,3459.0,11/12,30/08/2011,Belenenses,AC Milan,500 miles €,300 miles €
22409,3459.0,08/09,01/01/2009,Belenenses U19,Belenenses,-,-
22410,3459.0,06/07,01/07/2006,Belenenses U17,Belenenses U19,-,-
22411,3460.0,16/17,01/07/2016,Belenenses,Feirense,"1,00 mill. €",Préstamo
22412,3460.0,14/15,01/01/2015,Beira-Mar,Belenenses,700 miles €,?
22413,3460.0,11/12,01/07/2011,FC Porto,Beira-Mar,400 miles €,Libre
22414,3460.0,10/11,30/06/2011,Santa Clara,FC Porto,400 miles €,Fin de préstamo
22415,3460.0,10/11,01/01/2011,FC Porto,Santa Clara,-,Préstamo
22416,3460.0,10/11,01/12/2010,Tourizense,FC Porto,-,Fin de préstamo
22417,3460.0,10/11,01/08/2010,FC Porto U19,Tourizense,-,Préstamo
22418,3461.0,13/14,01/07/2013,AE Pafos,Feirense,500 miles €,Libre
22419,3461.0,12/13,20/08/2012,Feirense,AE Pafos,500 miles €,Libre
22420,3461.0,11/12,01/07/2011,Asteras Tripoli,Feirense,500 miles €,Libre
22421,3461.0,10/11,01/07/2010,Coimbra,Asteras Tripoli,"1,00 mill. €",Libre
22422,3461.0,07/08,01/07/2007,Feirense,Coimbra,-,?
22423,3461.0,03/04,01/07/2003,Feirense U19,Feirense,-,-
22424,3462.0,16/17,01/07/2016,Nacional,Feirense,850 miles €,Libre
22425,3462.0,14/15,28/12/2014,Moreirense,Nacional,400 miles €,Libre
22426,3462.0,13/14,01/07/2013,Tondela,Moreirense,300 miles €,?
22427,3462.0,11/12,01/07/2011,Atl. Reguengos,Tondela,-,?
22428,3463.0,16/17,24/01/2017,AEL Limassol,Feirense,500 miles €,Libre
22429,3463.0,16/17,01/07/2016,Estoril,AEL Limassol,"1,00 mill. €",Libre
22430,3463.0,13/14,01/06/2013,Olhanense,Estoril,900 miles €,?
22431,3463.0,12/13,01/07/2012,Arouca,Olhanense,500 miles €,?
22432,3463.0,10/11,01/08/2010,Boavista Praia,Arouca,-,Libre
22433,3463.0,09/10,01/01/2010,Sporting Praia,Boavista Praia,-,Libre
22434,3464.0,16/17,01/07/2016,Belenenses,Feirense,750 miles €,Préstamo
22435,3464.0,12/13,01/07/2012,Belenenses U19,Belenenses,-,-
22436,3465.0,13/14,01/07/2013,Rio Ave FC,Feirense,-,?
22437,3465.0,12/13,31/12/2012,Rio Ave FC U19,Rio Ave FC,-,Fin de préstamo
22438,3465.0,12/13,01/07/2012,Feirense U19,Rio Ave FC U19,-,Préstamo
22439,3467.0,15/16,17/01/2016,Warri Wolves FC,Feirense,-,?
22440,3468.0,16/17,01/07/2016,Feirense U19,Feirense,-,-
22441,3469.0,16/17,26/01/2017,Bucheon FC,Feirense,800 miles €,?
22442,3469.0,16/17,01/07/2016,Paços Ferreira,Bucheon FC,800 miles €,Libre
22443,3469.0,14/15,25/08/2014,Videoton FC,Paços Ferreira,200 miles €,Libre
22444,3469.0,12/13,31/08/2012,Iraty SC,Videoton FC,-,400 miles €
22445,3470.0,16/17,31/01/2017,Cherno More,Feirense,500 miles €,?
22446,3470.0,16/17,01/07/2016,Coimbra,Cherno More,500 miles €,Libre
22447,3470.0,14/15,04/07/2014,Castelo Branco,Coimbra,-,Libre
22448,3470.0,13/14,01/07/2013,Fátima,Castelo Branco,-,Libre
22449,3470.0,12/13,01/07/2012,Castelo Branco,Fátima,-,Libre
22450,3470.0,11/12,01/07/2011,Desconocido,Castelo Branco,-,?
22451,3470.0,10/11,01/07/2010,Académico Viseu,Desconocido,-,?
22452,3470.0,09/10,01/07/2009,SL Nelas,Académico Viseu,-,?
22453,3470.0,08/09,01/07/2008,Anadia,SL Nelas,-,?
22454,3470.0,07/08,01/07/2007,Académica U19,Anadia,-,?
22455,3471.0,15/16,06/01/2016,Tondela,Feirense,350 miles €,Libre
22456,3471.0,14/15,05/07/2014,Freamunde,Tondela,150 miles €,?
22457,3471.0,11/12,01/07/2011,Freamunde U19,Freamunde,-,-
22458,3471.0,10/11,01/07/2010,Paredes U19,Freamunde U19,-,?
22459,3472.0,15/16,01/07/2015,Anápolis-GO,Feirense,50 miles €,Préstamo
22460,3472.0,14/15,30/06/2015,Desportivo Aves,Anápolis-GO,50 miles €,Fin de préstamo
22461,3472.0,14/15,12/07/2014,Anápolis-GO,Desportivo Aves,50 miles €,Préstamo
22462,3472.0,13/14,30/06/2014,Braga B,Anápolis-GO,50 miles €,Fin de préstamo
22463,3472.0,13/14,01/07/2013,Anápolis-GO,Braga B,-,Préstamo
22464,3472.0,12/13,30/06/2013,Feirense,Anápolis-GO,-,Fin de préstamo
22465,3472.0,12/13,01/07/2012,Anápolis-GO,Feirense,-,Préstamo
22466,3472.0,11/12,01/05/2012,Desconocido,Anápolis-GO,-,?
22467,3472.0,11/12,01/01/2012,Inhumas-GO,Desconocido,-,?
22468,3472.0,10/11,01/01/2011,Desconocido,Inhumas-GO,-,?
22469,3473.0,16/17,01/08/2016,Olympiacos FC,Feirense,600 miles €,Préstamo
22470,3473.0,15/16,30/06/2016,Panionios,Olympiacos FC,600 miles €,Fin de préstamo
22471,3473.0,15/16,19/08/2015,Olympiacos FC,Panionios,600 miles €,Préstamo
22472,3473.0,14/15,30/06/2015,Atromitos FC,Olympiacos FC,600 miles €,Fin de préstamo
22473,3473.0,14/15,09/08/2014,Olympiacos FC,Atromitos FC,500 miles €,Préstamo
22474,3473.0,14/15,08/08/2014,Atromitos FC,Olympiacos FC,500 miles €,Spielertausch
22475,3473.0,11/12,01/07/2011,Ast. Magoulas,Atromitos FC,-,Libre
22476,3473.0,09/10,01/01/2010,Aspropyrgos,Ast. Magoulas,-,Libre
22477,3474.0,16/17,31/01/2017,AEL Limassol,Feirense,300 miles €,Libre
22478,3474.0,16/17,01/07/2016,Pandurii,AEL Limassol,200 miles €,Libre
22479,3474.0,15/16,01/07/2015,Concordia,Pandurii,500 miles €,Libre
22480,3474.0,12/13,01/07/2012,Sertãozinho,Concordia,500 miles €,Libre
22481,3474.0,11/12,01/01/2012,America RJ,Sertãozinho,-,Libre
22482,3475.0,16/17,01/09/2016,Unisport de Bafang,Feirense,-,?
22483,3476.0,15/16,01/07/2015,Paços Ferreira,Chaves,400 miles €,Libre
22484,3476.0,09/10,01/07/2009,Gondomar,Paços Ferreira,50 miles €,Libre
22485,3476.0,04/05,01/07/2004,Gondomar SC U19,Gondomar,-,-
22486,3477.0,16/17,01/07/2016,Porto B,Chaves,300 miles €,Préstamo
22487,3477.0,15/16,30/06/2016,Vitória Setúbal,Porto B,300 miles €,Fin de préstamo
22488,3477.0,15/16,27/08/2015,Porto B,Vitória Setúbal,300 miles €,Préstamo
22489,3477.0,15/16,01/07/2015,FC Porto,Porto B,"1,25 mill. €",-
22490,3477.0,14/15,01/07/2014,Coimbra,FC Porto,"1,50 mill. €",Libre
22491,3477.0,08/09,30/06/2009,Leiria,Coimbra,300 miles €,Fin de préstamo
22492,3477.0,08/09,01/07/2008,Coimbra,Leiria,400 miles €,Préstamo
22493,3477.0,07/08,01/07/2007,Varzim,Coimbra,-,?
22494,3477.0,03/04,01/07/2003,Fradelos,Varzim,-,Libre
22495,3477.0,01/02,01/07/2001,Varzim U19,Fradelos,-,Libre
22496,3478.0,16/17,01/07/2016,Famalicão,Chaves,125 miles €,?
22497,3478.0,14/15,01/07/2014,Balasar,Famalicão,-,?
22498,3478.0,13/14,01/07/2013,Melgacense,Balasar,-,?
22499,3478.0,12/13,01/07/2012,Oliveirense,Melgacense,-,?
22500,3478.0,11/12,01/07/2011,Rio Ave FC U19,Oliveirense,-,?
22501,3479.0,16/17,21/01/2017,Kansas,Chaves,900 miles €,Libre
22502,3479.0,15/16,26/01/2016,Sin equipo,Kansas,"2,00 mill. €",-
22503,3479.0,14/15,02/02/2015,Balikesirspor,Sin equipo,"2,00 mill. €",-
22504,3479.0,14/15,05/07/2014,Braga,Balikesirspor,"3,50 mill. €",?
22505,3479.0,11/12,01/07/2011,Sporting CP,Braga,"1,80 mill. €",463 miles €
22506,3479.0,10/11,01/07/2010,FC Porto,Sporting CP,"2,00 mill. €","1,00 mill. €"
22507,3479.0,08/09,30/06/2009,Estrela Amadora,FC Porto,"1,70 mill. €",Fin de préstamo
22508,3479.0,08/09,01/07/2008,FC Porto,Estrela Amadora,800 miles €,Préstamo
22509,3479.0,07/08,30/06/2008,Portimonense,FC Porto,800 miles €,Fin de préstamo
22510,3479.0,07/08,01/08/2007,FC Porto,Portimonense,"1,20 mill. €",Préstamo
22511,3479.0,06/07,30/06/2007,Standard Lieja,FC Porto,"1,20 mill. €",Fin de préstamo
22512,3479.0,06/07,01/08/2006,FC Porto,Standard Lieja,-,Préstamo
22513,3479.0,06/07,01/07/2006,Porto B,FC Porto,-,-
22514,3479.0,05/06,30/06/2006,Maia,Porto B,-,Fin de préstamo
22515,3479.0,05/06,01/01/2006,Porto B,Maia,-,Préstamo
22516,3479.0,05/06,01/07/2005,FC Porto U19,Porto B,-,-
22517,3479.0,04/05,01/07/2004,Penafiel U19,FC Porto U19,-,?
22518,3480.0,16/17,04/07/2016,VfL Wolfsburg,Chaves,750 miles €,Libre
22519,3480.0,12/13,30/06/2013,VfB Stuttgart,VfL Wolfsburg,"2,00 mill. €",Fin de préstamo
22520,3480.0,12/13,22/01/2013,VfL Wolfsburg,VfB Stuttgart,"3,00 mill. €",Tarifa de préstamo:300 miles €
22521,3480.0,11/12,05/01/2012,Nacional,VfL Wolfsburg,"3,10 mill. €","2,50 mill. €"
22522,3480.0,07/08,01/07/2007,RSC Anderlecht,Nacional,250 miles €,Libre
22523,3480.0,06/07,01/07/2006,Guarani,RSC Anderlecht,-,Libre
22524,3481.0,15/16,01/07/2015,Beira-Mar,Chaves,200 miles €,Libre
22525,3481.0,14/15,24/07/2014,Marítimo B,Beira-Mar,200 miles €,Libre
22526,3481.0,12/13,30/06/2013,Leixões,Marítimo B,300 miles €,Fin de préstamo
22527,3481.0,12/13,01/08/2012,Marítimo B,Leixões,-,Préstamo
22528,3481.0,12/13,01/07/2012,Operário,Marítimo B,-,?
22529,3481.0,11/12,01/07/2011,FC Wohlen,Operário,-,?
22530,3481.0,10/11,01/07/2010,Tourizense,FC Wohlen,-,?
22531,3481.0,08/09,01/07/2008,Coimbra B,Tourizense,-,?
22532,3481.0,07/08,30/06/2008,Tourizense,Coimbra B,-,Fin de préstamo
22533,3481.0,07/08,01/08/2007,Coimbra B,Tourizense,-,Préstamo
22534,3481.0,07/08,01/07/2007,Académica U19,Coimbra B,-,-
22535,3481.0,06/07,01/07/2006,Benfica U19,Académica U19,-,?
22536,3481.0,05/06,01/07/2005,Viseu U19,Benfica U19,-,?
22537,3482.0,16/17,30/01/2017,Santa Clara,Chaves,400 miles €,?
22538,3482.0,16/17,01/07/2016,Covilhã,Santa Clara,300 miles €,Libre
22539,3482.0,13/14,01/07/2013,Aparecidense-GO,Covilhã,-,?
22540,3482.0,11/12,01/01/2012,Goiás Esporte Clube U19,Aparecidense-GO,-,?
22541,3483.0,16/17,31/08/2016,Benfica B,Chaves,350 miles €,Préstamo
22542,3483.0,15/16,30/06/2016,Paços Ferreira,Benfica B,250 miles €,Fin de préstamo
22543,3483.0,15/16,15/01/2016,Benfica B,Paços Ferreira,100 miles €,Préstamo
22544,3483.0,15/16,04/01/2016,Farense,Benfica B,100 miles €,?
22545,3483.0,14/15,01/07/2014,Quarteirense,Farense,-,?
22546,3483.0,13/14,01/07/2013,CS Mindelense,Quarteirense,-,?
22547,3484.0,16/17,31/01/2017,Freamunde,Chaves,100 miles €,Fin de préstamo
22548,3484.0,16/17,26/01/2017,Chaves,Freamunde,100 miles €,Préstamo
22549,3484.0,16/17,03/08/2016,Académico Viseu,Chaves,100 miles €,?
22550,3484.0,15/16,01/07/2015,Tourizense,Académico Viseu,-,Libre
22551,3484.0,13/14,01/07/2013,Tourizense U19,Tourizense,-,-
22552,3485.0,16/17,08/07/2016,Partizan,Chaves,500 miles €,?
22553,3485.0,15/16,30/06/2016,Maccabi Netanya,Partizan,500 miles €,Fin de préstamo
22554,3485.0,15/16,03/02/2016,Partizan,Maccabi Netanya,500 miles €,Préstamo
22555,3485.0,13/14,01/07/2013,Teleoptik Zemun,Partizan,-,Libre
22556,3486.0,15/16,01/07/2015,Penafiel,Chaves,300 miles €,Libre
22557,3486.0,14/15,01/07/2014,Chaves,Penafiel,400 miles €,Libre
22558,3486.0,13/14,01/07/2013,Belenenses,Chaves,400 miles €,Libre
22559,3486.0,12/13,01/07/2012,Santa Clara,Belenenses,300 miles €,Libre
22560,3486.0,10/11,01/07/2010,Leixões,Santa Clara,200 miles €,Libre
22561,3486.0,09/10,01/07/2009,Freamunde,Leixões,200 miles €,?
22562,3486.0,05/06,01/07/2005,GDRC Os Sandinenses,Freamunde,-,?
22563,3487.0,16/17,01/07/2016,Astra Giurgiu,Chaves,"1,00 mill. €",Libre
22564,3487.0,15/16,04/07/2015,Vitória Setúbal,Astra Giurgiu,900 miles €,Libre
22565,3487.0,12/13,01/07/2012,Feirense,Vitória Setúbal,800 miles €,?
22566,3487.0,11/12,01/07/2011,Paços Ferreira,Feirense,200 miles €,?
22567,3487.0,09/10,30/06/2010,Oliveirense,Paços Ferreira,200 miles €,Fin de préstamo
22568,3487.0,09/10,01/07/2009,Paços Ferreira,Oliveirense,200 miles €,Préstamo
22569,3487.0,08/09,01/01/2009,Gloria Bistrita,Paços Ferreira,-,Libre
22570,3487.0,07/08,01/07/2007,T. Moncorvo,Gloria Bistrita,-,?
22571,3488.0,16/17,30/01/2017,Porto B,Chaves,150 miles €,Préstamo
22572,3488.0,15/16,01/07/2015,Anápolis-GO,Porto B,-,Libre
22573,3488.0,13/14,01/01/2014,Santo André,Anápolis-GO,-,Libre
22574,3488.0,12/13,01/01/2013,União São João,Santo André,-,Libre
22575,3489.0,16/17,26/01/2017,Braga,Chaves,"2,00 mill. €",Préstamo
22576,3489.0,15/16,30/06/2016,Real Valladolid,Braga,"2,00 mill. €",Fin de préstamo
22577,3489.0,15/16,31/08/2015,Braga,Real Valladolid,"4,00 mill. €",Préstamo
22578,3489.0,14/15,01/07/2014,Vitória Setúbal,Braga,100 miles €,500 miles €
22579,3489.0,13/14,01/07/2013,Tirsense,Vitória Setúbal,-,Libre
22580,3489.0,12/13,01/07/2012,Limianos,Tirsense,-,Libre
22581,3489.0,10/11,01/07/2010,Valenciano,Limianos,-,Libre
22582,3489.0,09/10,01/01/2010,CA Valdevez,Valenciano,-,Libre
22583,3489.0,07/08,30/06/2008,AGS Kastoria,CA Valdevez,-,Fin de préstamo
22584,3489.0,07/08,01/01/2008,CA Valdevez,AGS Kastoria,-,Préstamo
22585,3490.0,16/17,12/01/2017,APOEL FC,Chaves,"1,00 mill. €",Libre
22586,3490.0,16/17,01/07/2016,Rio Ave FC,APOEL FC,"2,00 mill. €",Libre
22587,3490.0,14/15,02/08/2014,FC Astana,Rio Ave FC,"2,00 mill. €",Libre
22588,3490.0,13/14,01/01/2014,Aktobe,FC Astana,"2,30 mill. €",Libre
22589,3490.0,13/14,01/01/2014,Alania,Aktobe,"2,30 mill. €",Libre
22590,3490.0,12/13,01/01/2013,BATE Borisov,Alania,"2,50 mill. €","3,50 mill. €"
22591,3490.0,09/10,01/01/2010,Gomel,BATE Borisov,500 miles €,180 miles €
22592,3490.0,06/07,10/04/2007,Tubarão-SC,Gomel,-,Libre
22593,3491.0,14/15,01/07/2014,Braga B,Chaves,350 miles €,
22594,3491.0,12/13,31/01/2013,Leixões,Braga B,50 miles €,?
22595,3491.0,11/12,30/06/2012,Mac. Cavaleiros,Leixões,50 miles €,Fin de préstamo
22596,3491.0,11/12,01/08/2011,Leixões,Mac. Cavaleiros,50 miles €,Préstamo
22597,3491.0,10/11,01/07/2010,Leça,Leixões,-,?
22598,3491.0,09/10,01/07/2009,Leixões U19,Leça,-,?
22599,3492.0,15/16,06/07/2015,Penafiel,Chaves,800 miles €,Libre
22600,3492.0,14/15,27/01/2015,Benfica Luanda,Penafiel,"1,20 mill. €",?
22601,3492.0,14/15,01/07/2014,Rio Ave FC,Benfica Luanda,"1,50 mill. €",?
22602,3492.0,10/11,01/07/2010,Leixões,Rio Ave FC,"1,90 mill. €",?
22603,3492.0,08/09,01/07/2008,Leça,Leixões,-,?
22604,3492.0,06/07,01/07/2006,Tirsense,Leça,-,?
22605,3492.0,04/05,01/07/2004,Salgueiros,Tirsense,-,?
22606,3492.0,02/03,01/07/2002,Salgueiros U19,Salgueiros,-,-
22607,3493.0,16/17,01/07/2016,Braga,Chaves,"1,00 mill. €",?
22608,3493.0,15/16,30/06/2016,Paços Ferreira,Braga,"1,00 mill. €",Fin de préstamo
22609,3493.0,15/16,31/08/2015,Braga,Paços Ferreira,"1,00 mill. €",Préstamo
22610,3493.0,15/16,01/07/2015,Braga B,Braga,"1,00 mill. €",-
22611,3493.0,14/15,01/07/2014,Desportivo Aves,Braga B,500 miles €,400 miles €
22612,3493.0,13/14,28/08/2013,Porto B,Desportivo Aves,500 miles €,Libre
22613,3493.0,12/13,01/07/2012,FC Porto U19,Porto B,-,-
22614,3494.0,14/15,01/07/2014,Atlético CP,Chaves,350 miles €,?
22615,3494.0,13/14,01/07/2013,Benfica B,Atlético CP,400 miles €,?
22616,3494.0,12/13,01/07/2012,Benfica U19,Benfica B,-,-
22617,3495.0,15/16,04/01/2016,Desportivo Aves,Chaves,175 miles €,-
22618,3495.0,14/15,01/07/2014,Famalicão,Desportivo Aves,100 miles €,Libre
22619,3495.0,13/14,01/07/2013,Braga B,Famalicão,100 miles €,?
22620,3495.0,12/13,01/07/2012,Tourizense,Braga B,-,?
22621,3495.0,11/12,01/07/2011,Cianorte,Tourizense,-,?
22622,3496.0,16/17,01/07/2016,En. Paralimni,Chaves,400 miles €,?
22623,3496.0,15/16,18/07/2015,APO Levadiakos,En. Paralimni,600 miles €,Libre
22624,3496.0,13/14,17/01/2014,Vojvodina,APO Levadiakos,600 miles €,140 miles €
22625,3496.0,13/14,10/08/2013,Karpaty,Vojvodina,750 miles €,Libre
22626,3496.0,12/13,01/03/2013,Blackburn,Karpaty,"1,50 mill. €",Libre
22627,3496.0,11/12,23/08/2011,Sporting CP,Blackburn,"5,80 mill. €","2,30 mill. €"
22628,3496.0,07/08,25/07/2007,Saturn,Sporting CP,"3,30 mill. €","2,00 mill. €"
22629,3496.0,05/06,01/01/2006,Partizan,Saturn,"4,00 mill. €","4,00 mill. €"
22630,3496.0,03/04,01/07/2003,Partizan U19,Partizan,-,-
22631,3497.0,16/17,17/07/2016,Benfica B,Chaves,50 miles €,Préstamo
22632,3497.0,16/17,01/07/2016,Santa Clara,Benfica B,50 miles €,?
22633,3497.0,15/16,01/02/2016,Vitória Setúbal,Santa Clara,50 miles €,?
22634,3497.0,15/16,21/07/2015,Al-Ahly Tripoli,Vitória Setúbal,-,?
22635,3498.0,16/17,01/01/2017,Santa Clara,Chaves,350 miles €,50 miles €
22636,3498.0,14/15,01/12/2014,Tondela,Santa Clara,400 miles €,?
22637,3498.0,13/14,28/01/2014,Beira-Mar,Tondela,400 miles €,?
22638,3498.0,12/13,01/07/2012,Tondela,Beira-Mar,-,?
22639,3498.0,11/12,01/01/2012,Anadia,Tondela,-,?
22640,3498.0,11/12,01/07/2011,EC Bahia B,Anadia,-,?
22641,3498.0,10/11,01/01/2011,Bahia,EC Bahia B,-,-
22642,3499.0,16/17,03/01/2017,Covilhã,Chaves,200 miles €,?
22643,3499.0,15/16,28/08/2015,Santa Rita,Covilhã,25 miles €,Libre
22644,3499.0,15/16,27/08/2015,Fluminense-BA,Santa Rita,25 miles €,Fin de préstamo
22645,3499.0,14/15,01/06/2015,Santa Rita,Fluminense-BA,-,Préstamo
22646,3499.0,14/15,01/05/2015,Fortaleza,Santa Rita,-,?
22647,3499.0,14/15,01/04/2015,Botafogo Esporte Clube Jacobina (BA),Fortaleza,-,Fin de préstamo
22648,3499.0,14/15,01/01/2015,Fortaleza,Botafogo Esporte Clube Jacobina (BA),-,Préstamo
22649,3499.0,13/14,01/05/2014,Galícia-BA,Fortaleza,-,?
22650,3499.0,13/14,01/01/2014,CA Porto,Galícia-BA,-,?
22651,3500.0,16/17,01/07/2016,Coimbra,Chaves,"1,00 mill. €",Libre
22652,3500.0,13/14,01/01/2014,Penafiel,Coimbra,"1,30 mill. €",150 miles €
22653,3500.0,13/14,01/07/2013,Moreirense,Penafiel,"1,20 mill. €",Libre
22654,3500.0,12/13,01/07/2012,Vitória Setúbal,Moreirense,"1,20 mill. €",Libre
22655,3500.0,11/12,01/07/2011,Varzim,Vitória Setúbal,800 miles €,Libre
22656,3500.0,10/11,01/07/2010,Varzim U19,Varzim,-,-
22657,3501.0,16/17,03/08/2016,Kayserispor,Chaves,200 miles âŹ,?
22658,3501.0,15/16,28/01/2016,Ĺ˝ilina,Kayserispor,350 miles âŹ,?
22659,3501.0,13/14,12/01/2014,Botafogo,Ĺ˝ilina,400 miles âŹ,?
22660,3501.0,13/14,01/12/2013,TrenÄĂ­n,Botafogo,375 miles âŹ,Fin de prĂŠstamo
22661,3501.0,12/13,01/01/2013,Botafogo,TrenÄĂ­n,300 miles âŹ,PrĂŠstamo
22662,3501.0,10/11,01/01/2011,Botafogo B,Botafogo,250 miles âŹ,-
22663,3501.0,09/10,01/04/2010,Friburguense,Botafogo B,-,?
22664,3502.0,15/16,30/06/2016,Vizela,Chaves,25 miles €,Fin de préstamo
22665,3502.0,15/16,01/02/2016,Chaves,Vizela,25 miles €,Préstamo
22666,3502.0,14/15,30/12/2015,Pedras Salgadas,Chaves,25 miles €,Fin de préstamo
22667,3502.0,14/15,10/08/2014,Chaves,Pedras Salgadas,-,Préstamo
22668,3502.0,13/14,30/06/2014,Pedras Salgadas,Chaves,-,Fin de préstamo
22669,3502.0,13/14,01/09/2013,Chaves,Pedras Salgadas,-,Préstamo
22670,3502.0,13/14,01/07/2013,Chaves U19,Chaves,-,-
22671,3503.0,16/17,01/07/2016,Feirense,Moreirense,500 miles €,Libre
22672,3503.0,14/15,20/08/2014,Doxa Katokopias,Feirense,300 miles €,Libre
22673,3503.0,13/14,01/03/2014,Sin equipo,Doxa Katokopias,300 miles €,-
22674,3503.0,13/14,01/07/2013,Le Mans,Sin equipo,300 miles €,-
22675,3503.0,09/10,01/07/2009,FC Le Mans B,Le Mans UC 72,-,-
22676,3503.0,08/09,01/01/2009,Dinamo Tbilisi,FC Le Mans B,-,400 miles €
22677,3503.0,07/08,01/07/2007,Din. Tiflis U19,Dinamo Tbilisi,-,-
22678,3504.0,14/15,01/07/2015,Chaves,Moreirense,600 miles €,?
22679,3504.0,14/15,01/09/2014,Porto B,Chaves,800 miles €,?
22680,3504.0,13/14,31/01/2014,Arouca,Porto B,800 miles €,Fin de préstamo
22681,3504.0,13/14,03/07/2013,Porto B,Arouca,800 miles €,Préstamo
22682,3504.0,12/13,01/07/2012,Santa Clara,Porto B,800 miles €,Libre
22683,3504.0,11/12,01/07/2011,Rabotnicki,Santa Clara,250 miles €,Libre
22684,3504.0,10/11,01/01/2011,Vozdovac,Rabotnicki,250 miles €,?
22685,3504.0,10/11,01/07/2010,Banat Zrenjanin,Vozdovac,250 miles €,?
22686,3504.0,09/10,01/07/2009,Borac Cacak,Banat Zrenjanin,250 miles €,30 miles €
22687,3504.0,07/08,01/01/2008,Vozdovac,Borac Cacak,-,?
22688,3504.0,07/08,01/08/2007,FK Zemun,Vozdovac,-,?
22689,3504.0,06/07,01/01/2007,Radnicki Niš,FK Zemun,-,?
22690,3505.0,16/17,19/07/2016,Covilhã,Moreirense,50 miles €,Libre
22691,3505.0,13/14,01/12/2013,Naval,Covilhã,150 miles €,?
22692,3505.0,12/13,21/01/2013,FC Brasov,Naval,350 miles €,Libre
22693,3505.0,12/13,01/07/2012,Naval,FC Brasov,400 miles €,?
22694,3505.0,11/12,01/07/2011,Poli. Timisoara,Naval,500 miles €,Libre
22695,3505.0,08/09,01/07/2008,Naval,Poli. Timisoara,400 miles €,250 miles €
22696,3505.0,04/05,01/07/2004,Freamunde,Naval,-,?
22697,3505.0,02/03,01/07/2002,Ermesinde,Freamunde,-,?
22698,3505.0,99/00,01/07/1999,Vizela,Ermesinde,-,?
22699,3505.0,98/99,01/07/1998,FC Porto,Vizela,-,?
22700,3505.0,97/98,01/07/1997,Freamunde,FC Porto,-,?
22701,3505.0,95/96,01/07/1995,Freamunde U19,Freamunde,-,-
22702,3506.0,15/16,01/07/2015,Zawisza,Moreirense,450 miles €,Libre
22703,3506.0,13/14,06/08/2013,Olhanense,Zawisza,"1,00 mill. €",Libre
22704,3506.0,10/11,01/01/2011,Moreirense,Olhanense,150 miles €,200 miles €
22705,3506.0,08/09,01/07/2008,Guimarães U19,Moreirense,-,-
22706,3506.0,06/07,01/07/2006,Moreirense S17,Guimarães U19,-,?
22707,3506.0,04/05,01/07/2004,Moreirense S15,Moreirense S17,-,-
22708,3506.0,02/03,01/07/2002,Moreirense CJ,Moreirense S15,-,-
22709,3507.0,16/17,17/07/2016,União Madeira,Moreirense,500 miles €,?
22710,3507.0,15/16,01/07/2015,Arouca,União Madeira,700 miles €,Libre
22711,3507.0,13/14,01/07/2013,Oliveirense,Arouca,250 miles €,?
22712,3507.0,11/12,01/07/2011,Tondela,Oliveirense,-,?
22713,3507.0,08/09,01/07/2008,Osvaldo-SP,Tondela,-,?
22714,3507.0,07/08,01/05/2008,Misto Esporte Clube (MS),Osvaldo-SP,-,?
22715,3507.0,07/08,01/01/2008,Flamengo-PI,Misto Esporte Clube (MS),-,?
22716,3507.0,06/07,01/05/2007,Flamengo-SP,Flamengo-PI,-,?
22717,3507.0,06/07,01/01/2007,Atibaia-SP,Flamengo-SP,-,?
22718,3508.0,16/17,01/07/2016,São Bernardo,Moreirense,250 miles €,Libre
22719,3508.0,15/16,02/01/2016,Ponte Preta,São Bernardo,250 miles €,Libre
